,storeNumber,city,totalSales15,averageSale15,countyNumber,averagePrice(L),zipCode,totalVolSold(L)15,averageVolSold(L)15,averageMargin15,predictor,Q1AverageSales15,TotalSales16toDate,AverageSale16toDate,Q1TotalSales16,Q1AverageSale16
781,4546.0,GLIDDEN,3096.97,93.8475757576,14.0,16.9512554113,51443,206.18,6.24787878788,3.91424242424,483.34,96.668,551.4,137.85,551.4,137.85
782,4547.0,HAMPTON,4908.65,83.1974576271,35.0,12.7800161421,50441,416.5,7.0593220339,4.14983050847,1273.68,84.912,2240.13,149.342,2240.13,149.342
783,4548.0,WALKER,2512.82,139.601111111,57.0,12.0437301587,52352,258.0,14.3333333333,3.72,660.9,165.225,277.68,138.84,277.68,138.84
784,4549.0,COLO,3042.18,138.280909091,85.0,12.1071428571,50056,289.5,13.1590909091,3.99090909091,678.24,226.08,755.16,151.032,755.16,151.032
785,4551.0,URBANA,2265.65,102.984090909,6.0,13.5675324675,52345,212.0,9.63636363636,3.35772727273,546.68,91.1133333333,745.87,106.552857143,745.87,106.552857143
786,4552.0,BUFFALO,4106.48,152.091851852,82.0,15.6658730159,52728,325.25,12.0462962963,3.47111111111,938.76,156.46,1061.7,117.966666667,1061.7,117.966666667
787,4553.0,SHEFFIELD,2808.42,127.655454545,35.0,13.2104761905,50475,243.0,11.0454545455,3.53590909091,1396.32,174.54,571.2,114.24,571.2,114.24
788,4554.0,SIOUX CITY,2469.91,74.8457575758,97.0,16.3168686869,51103,173.35,5.25303030303,3.7803030303,159.0,79.5,469.89,78.315,469.89,78.315
789,4555.0,DONNELLSON,2648.94,176.596,56.0,19.1445079365,52625,154.5,10.3,5.09133333333,305.16,152.58,230.88,115.44,230.88,115.44
790,4556.0,GOLDFIELD,1026.24,146.605714286,99.0,13.1692517007,50542,84.0,12.0,3.76714285714,581.04,145.26,1273.8,159.225,1273.8,159.225
791,4557.0,TRAER,7020.76,58.9979831933,86.0,13.3852541016,50675,632.87,5.31823529412,4.73302521008,1858.53,51.6258333333,1875.89,53.5968571429,1875.89,53.5968571429
792,4558.0,SIOUX CITY,9224.95,90.4406862745,97.0,16.186923436,51105,726.77,7.12519607843,3.09382352941,1630.0,85.7894736842,2960.6,98.6866666667,2960.6,98.6866666667
793,4559.0,OSAGE,13251.8,43.5914473684,66.0,14.8255051692,50461,1305.54,4.29453947368,3.93960526316,2889.19,38.5225333333,2688.07,39.5304411765,2688.07,39.5304411765
794,4560.0,HARLAN,3170.1,132.0875,83.0,15.5471031746,51537,240.0,10.0,4.28666666667,1286.04,128.604,1158.93,82.7807142857,1158.93,82.7807142857
795,4561.0,EVANSDALE,3116.4,155.82,7.0,19.1707142857,50707,168.75,8.4375,5.793,1572.05,174.672222222,1594.69,199.33625,1594.69,199.33625
796,4562.0,MECHANICSVILLE,3256.5,135.6875,16.0,15.763452381,52306,233.1,9.7125,3.58166666667,980.1,163.35,1158.6,144.825,1158.6,144.825
797,4563.0,IRETON,2438.71,93.7965384615,84.0,19.6576739927,51027,145.5,5.59615384615,5.53653846154,508.98,101.796,712.34,71.234,712.34,71.234
798,4565.0,SIOUX CITY,5950.81,106.264464286,97.0,14.9406802721,51106,496.15,8.85982142857,3.81464285714,1403.1,116.925,985.71,82.1425,985.71,82.1425
799,4566.0,CEDAR RAPIDS,10539.77,60.2272571429,57.0,17.2334612245,52404,757.68,4.3296,3.66628571429,2656.88,78.1435294118,2613.96,81.68625,2613.96,81.68625
801,4568.0,SIOUX CITY,11814.59,90.1877099237,97.0,17.5888222465,51108,791.06,6.0386259542,4.15145038168,991.23,90.1118181818,3703.06,97.4489473684,3703.06,97.4489473684
802,4569.0,SUTHERLAND,3193.5,114.053571429,71.0,14.7637244898,51058,240.0,8.57142857143,5.05607142857,675.24,112.54,954.18,136.311428571,954.18,136.311428571
803,4571.0,ALLISON,1376.64,137.664,12.0,12.9257142857,50602,127.5,12.75,3.944,541.32,135.33,640.56,320.28,640.56,320.28
805,4573.0,HAMBURG,2654.45,120.656818182,36.0,14.7214285714,51640,187.1,8.50454545455,3.32409090909,509.76,127.44,576.0,115.2,576.0,115.2
806,4575.0,SLATER,4132.2,76.5222222222,85.0,17.9898853616,50244,330.44,6.11925925926,4.01518518519,1079.52,71.968,1285.53,116.866363636,1285.53,116.866363636
807,4576.0,ARNOLDS PARK,11510.72,101.864778761,30.0,16.9711715129,51331,833.76,7.37840707965,4.66415929204,1951.64,97.582,2569.92,107.08,2569.92,107.08
808,4577.0,WOODWARD,2560.53,91.4475,25.0,13.5673469388,50276,218.25,7.79464285714,3.62928571429,538.14,89.69,704.25,100.607142857,704.25,100.607142857
809,4578.0,FARMINGTON,2063.89,89.7343478261,89.0,17.3916770186,52626,149.54,6.50173913043,3.78217391304,744.15,124.025,950.39,105.598888889,950.39,105.598888889
810,4580.0,WASHINGTON,4751.62,48.4859183673,92.0,19.5093974733,52353,362.36,3.69755102041,3.47959183673,953.28,47.664,1231.84,45.6237037037,1231.84,45.6237037037
811,4582.0,SPIRIT LAKE,4267.8,37.1113043478,30.0,18.1939337474,51360,315.51,2.74356521739,3.84782608696,730.89,33.2222727273,793.04,34.48,793.04,34.48
813,4584.0,DUMONT,3328.16,70.8119148936,12.0,14.3313576494,50602,356.45,7.58404255319,4.28510638298,364.4,45.55,761.31,50.754,761.31,50.754
814,4585.0,FARLEY,2030.4,92.2909090909,31.0,11.5813852814,52046,205.5,9.34090909091,3.04272727273,418.2,83.64,552.12,78.8742857143,552.12,78.8742857143
816,4588.0,SIOUX CITY,26047.34,130.2367,97.0,20.7091880952,51103,1460.82,7.3041,4.3758,3684.28,105.265142857,8367.13,170.757755102,8367.13,170.757755102
817,4589.0,SIBLEY,5082.68,52.9445833333,72.0,15.9823561508,51249,392.22,4.085625,4.6778125,1921.02,50.5531578947,933.43,103.714444444,933.43,103.714444444
818,4590.0,CEDAR FALLS,2834.86,109.033076923,7.0,13.3059569597,50613,230.4,8.86153846154,3.55230769231,942.48,117.81,747.0,149.4,747.0,149.4
819,4591.0,CLARION,1185.12,118.512,99.0,13.8183809524,50525,92.4,9.24,3.82,81.6,81.6,863.16,172.632,863.16,172.632
820,4592.0,EMMETSBURG,4736.39,57.7608536585,74.0,14.3965505226,50536,417.85,5.09573170732,4.49280487805,1580.94,75.2828571429,1233.72,44.0614285714,1233.72,44.0614285714
821,4594.0,DES MOINES,5405.53,65.1268674699,77.0,17.2793115318,50312,369.02,4.44602409639,3.17397590361,470.59,47.059,1009.29,31.5403125,1009.29,31.5403125
822,4595.0,DES MOINES,4187.69,63.4498484848,77.0,18.1656998557,50321,298.9,4.52878787879,2.84893939394,1067.11,56.1636842105,1170.8,50.9043478261,1170.8,50.9043478261
823,4596.0,DES MOINES,5217.69,61.3845882353,77.0,17.4762745098,50317,362.35,4.26294117647,3.13176470588,1105.62,73.708,1647.51,56.8106896552,1647.51,56.8106896552
824,4597.0,DES MOINES,9467.18,62.2840789474,77.0,20.0002662907,50315,683.75,4.49835526316,2.87473684211,2151.4,51.2238095238,2031.27,44.1580434783,2031.27,44.1580434783
825,4598.0,DES MOINES,4811.59,82.9584482759,77.0,20.3339655172,50317,270.74,4.66793103448,3.11844827586,1418.85,101.346428571,1085.82,40.2155555556,1085.82,40.2155555556
826,4599.0,DES MOINES,10102.94,70.1593055556,77.0,19.6729100529,50317,648.93,4.50645833333,3.11909722222,2947.57,64.0776086957,1366.49,31.7788372093,1366.49,31.7788372093
827,4600.0,DES MOINES,6145.42,76.81775,77.0,14.7676666667,50317,541.35,6.766875,3.859,1286.43,64.3215,1097.53,84.4253846154,1097.53,84.4253846154
828,4601.0,DES MOINES,4157.68,53.3035897436,77.0,17.4465323565,50317,295.53,3.78884615385,3.93897435897,905.03,45.2515,1219.84,42.0634482759,1219.84,42.0634482759
829,4602.0,PACIFIC JUNCTION,8963.81,91.4674489796,65.0,17.5893586006,51561,660.16,6.73632653061,5.63683673469,2119.86,105.993,3481.52,139.2608,3481.52,139.2608
830,4603.0,DES MOINES,4377.87,76.8047368421,77.0,17.8305931495,50320,276.25,4.84649122807,5.01789473684,682.26,113.71,1230.21,42.4210344828,1230.21,42.4210344828
831,4604.0,NEWTON,24923.41,33.6802837838,50.0,17.9834551158,50208,1976.8,2.67135135135,4.78344594595,5671.78,34.3744242424,5840.43,30.5781675393,5840.43,30.5781675393
832,4605.0,MARION,3368.78,102.084242424,57.0,13.3582683983,52302,280.85,8.51060606061,3.5503030303,848.26,121.18,975.68,81.3066666667,975.68,81.3066666667
833,4607.0,GUTTENBERG,1765.8,126.128571429,22.0,14.9885714286,52052,130.5,9.32142857143,3.63357142857,94.2,94.2,1146.12,163.731428571,1146.12,163.731428571
834,4608.0,COUNCIL BLUFFS,5466.16,51.0856074766,78.0,19.3589975523,51503,369.36,3.45196261682,4.21504672897,1351.58,45.0526666667,1003.69,62.730625,1003.69,62.730625
835,4609.0,ANKENY,4569.23,80.1619298246,77.0,15.5714035088,50023,365.02,6.40385964912,4.16350877193,730.2,121.7,835.97,59.7121428571,835.97,59.7121428571
837,4612.0,DAVENPORT,17346.35,114.120723684,82.0,19.7987374687,52802,1162.69,7.64927631579,3.35013157895,5213.96,110.935319149,704.08,70.408,704.08,70.408
838,4613.0,CARROLL,5895.53,95.0891935484,14.0,11.8362749616,51401,545.95,8.80564516129,3.94822580645,1633.77,96.1041176471,1163.37,96.9475,1163.37,96.9475
839,4615.0,MASON CITY,37761.59,160.687617021,17.0,18.0847953394,50401,2403.63,10.228212766,4.50463829787,5631.52,144.397948718,8327.22,141.139322034,8327.22,141.139322034
840,4617.0,DES MOINES,31499.62,69.2299340659,77.0,20.9539385139,50317,1830.56,4.02320879121,5.00927472527,8395.82,68.8181967213,6400.99,56.6459292035,6400.99,56.6459292035
841,4619.0,FORT MADISON,14603.4,42.5755102041,56.0,19.1975190893,52627,989.52,2.88489795918,3.16311953353,2785.61,30.6110989011,3223.73,67.1610416667,3223.73,67.1610416667
842,4620.0,FONTANELLE,6495.09,141.197608696,1.0,18.4613354037,50846,480.75,10.4510869565,6.30391304348,1696.56,113.104,2417.4,151.0875,2417.4,151.0875
843,4621.0,MAXWELL,2594.4,123.542857143,85.0,12.382585034,50161,233.25,11.1071428571,3.69619047619,559.32,93.22,1094.94,218.988,1094.94,218.988
844,4622.0,DES MOINES,6058.57,60.5857,77.0,19.4399095238,50320,407.0,4.07,3.724,1585.32,66.055,1944.77,55.5648571429,1944.77,55.5648571429
845,4623.0,VAN METER,1653.6,137.8,25.0,12.5095238095,50261,172.2,14.35,3.5575,416.52,138.84,407.52,135.84,407.52,135.84
846,4624.0,HIAWATHA,4630.54,57.88175,57.0,16.2574940476,52233,384.04,4.8005,3.196375,1054.91,52.7455,1152.78,96.065,1152.78,96.065
848,4626.0,COUNCIL BLUFFS,5261.16,59.1141573034,78.0,15.3279935795,51501,450.1,5.05730337079,3.37033707865,767.98,36.5704761905,1297.32,86.488,1297.32,86.488
849,4627.0,SULLY,2091.12,232.346666667,50.0,13.0416402116,50251,139.5,15.5,3.94888888889,60.84,60.84,593.88,197.96,593.88,197.96
850,4628.0,OELWEIN,7652.24,121.464126984,33.0,15.8603250189,50662,597.37,9.48206349206,4.91238095238,2439.39,143.493529412,2017.2,96.0571428571,2017.2,96.0571428571
851,4629.0,GLENWOOD,7270.1,83.5643678161,65.0,16.5100766284,51534,571.69,6.57114942529,3.85390804598,1344.63,89.642,1563.51,67.9786956522,1563.51,67.9786956522
852,4630.0,DAVENPORT,22288.42,190.499316239,82.0,19.0822547823,52803,1187.35,10.1482905983,4.27273504274,3682.1,136.374074074,2462.24,102.593333333,2462.24,102.593333333
853,4631.0,CEDAR FALLS,3995.99,102.461282051,7.0,14.8800610501,50613,362.05,9.28333333333,4.79307692308,1300.79,118.253636364,942.36,157.06,942.36,157.06
854,4633.0,CARTER LAKE,7907.59,66.4503361345,78.0,16.7839055622,51510,592.85,4.98193277311,3.61546218487,1894.4,75.776,1719.92,55.4812903226,1719.92,55.4812903226
855,4634.0,CEDAR RAPIDS,4536.79,67.7132835821,57.0,18.0777967306,52402,307.5,4.58955223881,3.74059701493,1373.38,80.7870588235,465.4,42.3090909091,465.4,42.3090909091
856,4635.0,CEDAR RAPIDS,2135.12,53.378,57.0,20.2469047619,52405,132.94,3.3235,3.104,900.38,56.27375,881.77,97.9744444444,881.77,97.9744444444
857,4636.0,CEDAR RAPIDS,2441.95,65.9986486486,57.0,23.558018018,52402,113.92,3.07891891892,3.16,445.07,63.5814285714,2167.25,77.4017857143,2167.25,77.4017857143
858,4637.0,CEDAR RAPIDS,6735.91,41.579691358,57.0,17.0211140506,52404,518.04,3.19777777778,3.09944444444,1350.19,43.554516129,1600.29,37.2160465116,1600.29,37.2160465116
859,4638.0,DAVENPORT,35719.18,256.972517986,82.0,20.5100068517,52804,1578.25,11.3543165468,3.68057553957,4003.61,142.986071429,4122.45,111.417567568,4122.45,111.417567568
860,4640.0,DAVENPORT,16894.0,152.198198198,82.0,25.2666795367,52807,758.13,6.83,4.03405405405,5492.36,171.63625,3804.38,140.902962963,3804.38,140.902962963
861,4641.0,DES MOINES,6399.49,41.2870322581,77.0,17.3321228879,50315,491.05,3.16806451613,3.67761290323,1528.26,49.2987096774,2494.59,41.5765,2494.59,41.5765
862,4642.0,WATERLOO,12594.06,108.569482759,7.0,20.1675287356,50701,846.36,7.29620689655,5.10017241379,3134.15,125.366,2963.26,98.7753333333,2963.26,98.7753333333
863,4643.0,RED OAK,3030.78,112.251111111,69.0,18.9002469136,51566,177.9,6.58888888889,2.93888888889,1025.28,170.88,397.32,198.66,397.32,198.66
864,4644.0,DAVENPORT,13394.52,91.7432876712,82.0,17.8566829746,52803,1199.65,8.21678082192,2.75534246575,3701.05,90.2695121951,3894.84,102.495789474,3894.84,102.495789474
865,4645.0,ELDRIDGE,3334.82,43.3093506494,82.0,16.1922201608,52748,258.02,3.35090909091,2.84558441558,899.08,52.8870588235,529.5,44.125,529.5,44.125
866,4647.0,WATERLOO,6430.7,88.0917808219,7.0,18.2375505545,50707,509.67,6.98178082192,2.79082191781,1331.23,73.9572222222,1947.14,114.537647059,1947.14,114.537647059
867,4648.0,WATERLOO,48383.45,265.843131868,7.0,24.9947462062,50703,1983.87,10.9003846154,4.37928571429,15798.56,438.848888889,6671.43,166.78575,6671.43,166.78575
868,4650.0,SWEA CITY,2877.23,119.884583333,55.0,13.0939285714,50590,232.22,9.67583333333,4.87833333333,529.56,176.52,1137.84,126.426666667,1137.84,126.426666667
869,4651.0,JEWELL,3763.24,59.733968254,40.0,14.0248072562,50130,400.11,6.35095238095,3.48222222222,1049.97,69.998,1029.58,44.7643478261,1029.58,44.7643478261
870,4652.0,DAVENPORT,24621.19,157.828141026,82.0,23.2575030525,52803,1187.37,7.61134615385,4.31769230769,6276.31,145.960697674,4823.66,160.788666667,4823.66,160.788666667
871,4653.0,JEFFERSON,2561.93,80.0603125,37.0,19.8164583333,50129,187.06,5.845625,3.328125,525.18,58.3533333333,556.38,111.276,556.38,111.276
872,4654.0,STUART,6852.44,97.892,1.0,15.6368435374,50250,510.13,7.28757142857,4.13814285714,1443.99,96.266,1599.72,106.648,1599.72,106.648
873,4655.0,PRAIRIE CITY,2590.61,92.5217857143,50.0,18.3664285714,50228,178.3,6.36785714286,3.40035714286,523.8,104.76,432.18,86.436,432.18,86.436
874,4656.0,AMES,2252.66,77.6779310345,85.0,18.5472906404,50010,170.42,5.87655172414,3.80655172414,134.08,44.6933333333,345.0,172.5,345.0,172.5
875,4657.0,WELLSBURG,1570.8,142.8,38.0,9.50164502165,50680,199.5,18.1363636364,3.04636363636,194.4,194.4,1053.54,105.354,1053.54,105.354
876,4658.0,IOWA FALLS,1435.88,119.656666667,42.0,13.3407936508,50126,156.0,13.0,2.9725,238.56,119.28,516.72,172.24,516.72,172.24
877,4659.0,CONRAD,1178.73,53.5786363636,38.0,18.4235281385,50621,98.1,4.45909090909,4.67909090909,310.16,62.032,443.52,73.92,443.52,73.92
878,4660.0,CEDAR RAPIDS,7868.7,128.995081967,57.0,18.7971584699,52403,464.76,7.61901639344,3.06836065574,3123.12,141.96,1483.71,98.914,1483.71,98.914
879,4661.0,GRIMES,3751.33,69.4690740741,77.0,17.7926984127,50111,314.72,5.82814814815,3.63481481481,608.86,60.886,806.11,42.4268421053,806.11,42.4268421053
880,4662.0,CEDAR RAPIDS,7721.42,91.9216666667,57.0,15.8229591837,52405,625.35,7.44464285714,4.11583333333,2765.76,120.250434783,1496.32,74.816,1496.32,74.816
881,4663.0,PEOSTA,3756.12,121.16516129,31.0,16.0362519201,52068,272.5,8.79032258065,4.03225806452,326.04,81.51,787.78,112.54,787.78,112.54
882,4664.0,BOONE,2657.15,126.530952381,8.0,14.8037188209,50036,255.75,12.1785714286,2.95142857143,982.64,140.377142857,810.0,135.0,810.0,135.0
883,4665.0,ANKENY,5822.82,114.172941176,77.0,15.7611134454,50021,426.62,8.36509803922,4.2531372549,1081.74,67.60875,2162.58,135.16125,2162.58,135.16125
884,4667.0,BEVINGTON,4582.04,76.3673333333,61.0,17.6478888889,50033,356.11,5.93516666667,3.6905,1096.21,84.3238461538,878.64,62.76,878.64,62.76
885,4668.0,CLEAR LAKE,13226.63,75.1513068182,17.0,14.5385795455,50428,1150.5,6.53693181818,4.56602272727,2685.78,68.8661538462,2594.89,70.1321621622,2594.89,70.1321621622
886,4669.0,DES MOINES,9427.17,117.839625,77.0,82.2489940476,50312,138.02,1.72525,9.0915,3502.26,120.767586207,2949.66,184.35375,2949.66,184.35375
887,4670.0,TRIPOLI,16586.7,91.6392265193,9.0,13.885290713,50676,1463.48,8.08552486188,4.68994475138,3955.33,84.1559574468,3676.84,64.5059649123,3676.84,64.5059649123
889,4673.0,WEST POINT,21106.32,148.636056338,56.0,17.69481556,52656,1255.0,8.83802816901,5.99964788732,4819.68,155.473548387,5355.36,162.283636364,5355.36,162.283636364
890,4674.0,AMES,7061.26,84.0626190476,85.0,18.3176530612,50010,482.83,5.74797619048,4.0494047619,1936.66,77.4664,1781.1,93.7421052632,1781.1,93.7421052632
891,4675.0,AMES,4080.09,80.0017647059,85.0,19.8996545285,50010,259.41,5.08647058824,4.37215686275,849.24,84.924,1993.48,76.6723076923,1993.48,76.6723076923
892,4676.0,SIOUX CITY,5002.91,53.7947311828,97.0,21.0289093702,51101,298.89,3.21387096774,4.17172043011,530.44,48.2218181818,1933.9,60.434375,1933.9,60.434375
893,4677.0,CORALVILLE,151507.66,1967.63194805,52.0,28.6417501546,52241,6975.0,90.5844155844,9.5387012987,13892.94,1389.294,14280.66,892.54125,14280.66,892.54125
894,4678.0,ADEL,30260.71,204.464256757,25.0,14.9448230373,50003,2096.21,14.1635810811,4.34121621622,9189.13,191.440208333,7575.77,189.39425,7575.77,189.39425
895,4679.0,CEDAR RAPIDS,3491.16,158.689090909,57.0,13.7882251082,52402,285.0,12.9545454545,4.79545454545,354.54,118.18,1166.7,166.671428571,1166.7,166.671428571
898,4684.0,INDIANOLA,6525.65,90.6340277778,91.0,14.7414087302,50125,538.6,7.48055555556,3.31625,1610.36,64.4144,1800.03,90.0015,1800.03,90.0015
899,4685.0,Dubuque,7208.47,131.063090909,31.0,24.4386320346,52001,362.1,6.58363636364,4.17381818182,2363.21,139.012352941,508.19,101.638,508.19,101.638
900,4686.0,CLINTON,5965.93,40.8625342466,23.0,21.4822667971,52732,426.59,2.92184931507,2.73157534247,1445.13,34.4078571429,528.54,48.0490909091,528.54,48.0490909091
901,4687.0,CEDAR RAPIDS,3914.09,88.9565909091,57.0,15.1904761905,52402,323.2,7.34545454545,3.92886363636,861.91,95.7677777778,1057.71,70.514,1057.71,70.514
903,4689.0,FORT MADISON,1027.86,128.4825,56.0,15.0442857143,52627,75.0,9.375,5.99375,156.12,156.12,173.76,173.76,173.76,173.76
904,4690.0,BALDWIN,2205.09,110.2545,49.0,17.2312380952,52207,186.85,9.3425,3.9555,447.96,111.99,456.3,76.05,456.3,76.05
906,4692.0,KEOKUK,1888.8,171.709090909,56.0,18.9631168831,52632,100.5,9.13636363636,5.02,506.64,253.32,591.0,147.75,591.0,147.75
907,4694.0,DAVENPORT,10152.72,101.5272,82.0,21.072852381,52806,556.1,5.561,3.941,1874.76,98.6715789474,2303.31,85.3077777778,2303.31,85.3077777778
908,4695.0,ALTOONA,3279.84,131.1936,77.0,13.8127238095,50009,252.75,10.11,4.822,737.28,105.325714286,472.08,118.02,472.08,118.02
909,4696.0,WEST DES MOINES,4028.8,52.3220779221,77.0,18.8949474335,50266,257.72,3.34701298701,3.10064935065,757.97,68.9063636364,1408.31,45.4293548387,1408.31,45.4293548387
910,4697.0,IOWA CITY,31897.6,209.852631579,52.0,21.5032174185,52240,1503.23,9.88967105263,4.34171052632,10308.35,264.316666667,5188.1,199.542307692,5188.1,199.542307692
911,4698.0,FAIRFIELD,4107.6,120.811764706,51.0,17.9798179272,52556,275.0,8.08823529412,4.82117647059,1375.98,105.844615385,1435.11,143.511,1435.11,143.511
912,4699.0,BETTENDORF,3626.13,157.657826087,82.0,18.971552795,52722,202.5,8.80434782609,5.28130434783,988.86,164.81,877.62,109.7025,877.62,109.7025
913,4700.0,ALLISON,3876.43,66.835,12.0,14.692955665,50602,377.45,6.50775862069,4.39086206897,581.83,58.183,978.96,75.3046153846,978.96,75.3046153846
914,4701.0,BOONE,2714.28,180.952,8.0,13.6566349206,50036,240.75,16.05,4.73266666667,198.18,99.09,924.95,115.61875,924.95,115.61875
915,4702.0,FORT DODGE,5826.5,208.089285714,94.0,18.9217687075,50501,406.5,14.5178571429,5.52,1365.6,170.7,301.8,100.6,301.8,100.6
917,4704.0,COUNCIL BLUFFS,5433.81,84.90328125,78.0,15.9610119048,51501,484.92,7.576875,3.36765625,1020.34,85.0283333333,1932.32,87.8327272727,1932.32,87.8327272727
918,4705.0,CORALVILLE,6500.52,171.066315789,52.0,17.197443609,52241,438.0,11.5263157895,4.97131578947,1476.48,147.648,1348.8,168.6,1348.8,168.6
919,4706.0,CLINTON,998.94,124.8675,23.0,13.3971428571,52732,75.0,9.375,4.305,242.52,121.26,188.16,188.16,188.16,188.16
920,4707.0,CLINTON,1373.46,228.91,23.0,18.3476190476,52732,73.5,12.25,5.11333333333,537.24,179.08,193.26,96.63,193.26,96.63
921,4708.0,GLENWOOD,12480.48,122.357647059,65.0,11.6292623716,51534,1150.5,11.2794117647,4.55882352941,3242.34,129.6936,3574.26,132.38,3574.26,132.38
922,4709.0,AMES,5532.84,141.867692308,85.0,16.5708424908,50010,368.25,9.44230769231,4.96717948718,1079.16,134.895,1546.68,110.477142857,1546.68,110.477142857
923,4710.0,DUBUQUE,3425.14,100.739411765,31.0,17.1107563025,52002,225.5,6.63235294118,5.15911764706,1373.92,114.493333333,1343.24,122.112727273,1343.24,122.112727273
924,4711.0,DUBUQUE,3243.48,170.709473684,31.0,18.5611027569,52002,178.5,9.39473684211,5.45578947368,909.24,227.31,1008.24,126.03,1008.24,126.03
925,4712.0,DUBUQUE,3482.92,87.073,31.0,17.0655714286,52001,254.75,6.36875,4.7665,828.95,118.421428571,1310.58,77.0929411765,1310.58,77.0929411765
926,4713.0,CORALVILLE,4753.62,132.045,52.0,15.2018518519,52241,337.5,9.375,5.22666666667,1140.04,114.004,930.84,155.14,930.84,155.14
927,4714.0,INDIANOLA,1370.16,137.016,91.0,12.8883809524,50125,117.0,11.7,4.257,223.2,111.6,605.16,151.29,605.16,151.29
928,4715.0,WEST DES MOINES,5369.4,149.15,77.0,15.6850793651,50265,376.5,10.4583333333,4.93694444444,1305.54,130.554,909.78,151.63,909.78,151.63
930,4717.0,BETTENDORF,1862.3,80.9695652174,82.0,16.3111801242,52722,139.33,6.05782608696,4.89217391304,284.01,56.802,638.91,127.782,638.91,127.782
931,4718.0,WEST DES MOINES,5152.86,190.846666667,77.0,15.7647266314,50266,391.5,14.5,4.96592592593,1449.48,181.185,1172.4,146.55,1172.4,146.55
