,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bully,disCond,gngRel,hom,sexRelated,drugAlc,weapons,thftRbry,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd
1026,2015,667,Gwinnett County,2052,Grayson Elementary School,E,74.2,460 Grayson Pkwy,Grayson,Gwinnett County,GA,30017,21.0,No,No,886,0,1,1,11,0,0,0,0,3,0.0146726862302,0,0,0,0,0,0,0,1,5,0.00677200902935,14.6,6404.0,823006007.79,210.0,63.0,0.0962695553899,59.1,37.0,3.8,12,5,0,30,10,5,49,0,9.7,5.0,0.0,14.7
1027,2015,667,Gwinnett County,2054,Harmony Elementary School,E,79.9,3946 S Bogan Rd,Buford,Gwinnett County,GA,30519,21.0,No,No,643,0,0,11,20,0,18,2,0,3,0.0793157076205,0,0,0,0,0,0,1,1,6,0.0124416796267,15.4,5023.44,823006007.79,167.0,41.0,0.147260278463,61.7,35.5,2.8,12,9,1,16,15,5,54,0,12.2,11.5,0.0,16.2
1028,2015,667,Gwinnett County,2056,Mountain Park Elementary School,E,73.5,1500 Pounds Rd Sw,Lilburn,Gwinnett County,GA,30047,21.0,No,No,630,0,0,0,8,0,9,5,0,6,0.0349206349206,0,1,0,0,0,0,0,4,2,0.0111111111111,16.2,5071.65,823006007.79,258.0,50.0,0.121416524053,56.0,36.5,7.5,19,11,1,28,15,5,39,0,7.1,9.5,0.0,13.2
1029,2015,667,Gwinnett County,2058,Snellville Middle School,M,74.1,3155 Pate Rd,Snellville,Gwinnett County,GA,30078,21.0,Yes,No,1028,0,0,447,128,14,2,38,0,10,0.61186770428,2,12,0,0,8,6,4,6,114,0.147859922179,17.4,4431.61,823006007.79,551.0,113.0,0.190580502152,64.2,29.7,6.1,31,2,0,72,13,4,9,0,12.5,1.6,0.8,12.4
1030,2015,667,Gwinnett County,2558,South Gwinnett High School,H,74.0,2288 Main St E,Snellville,Gwinnett County,GA,30078,21.0,Yes,No,2765,0,0,985,437,62,11,7,1,34,0.543580470163,3,63,3,0,13,41,12,14,167,0.114285714286,18.4,4475.86,823006007.79,1253.0,300.0,0.200640767813,49.9,33.6,16.5,24,2,0,72,11,4,10,0,12.3,0.8,0.3,9.3
1031,2015,667,Gwinnett County,3050,Britt Elementary School,E,81.7,2503 Skyland Dr,Snellville,Gwinnett County,GA,30078,21.0,Yes,No,695,0,0,0,50,0,13,5,0,43,0.0978417266187,0,5,0,0,19,1,5,6,29,0.0935251798561,15.9,5242.67,823006007.79,328.0,73.0,0.277210891247,65.9,29.9,4.2,26,1,0,62,14,4,19,0,10.0,5.9,0.0,8.6
1032,2015,667,Gwinnett County,3054,Harris Elementary School,E,89.4,3123 Claiborne Dr,Duluth,Gwinnett County,GA,30096,21.0,Yes,No,930,0,0,0,33,0,1,6,0,8,0.0430107526882,0,1,0,0,0,1,0,3,9,0.0150537634409,15.4,4704.04,823006007.79,464.0,77.0,0.162037029862,61.2,32.8,6.0,22,20,1,20,35,2,23,0,13.6,26.5,0.0,11.4
1033,2015,667,Gwinnett County,3550,Camp Creek Elementary School,E,87.5,958 Cole Rd Sw,Lilburn,Gwinnett County,GA,30047,21.0,No,No,1025,0,0,0,0,0,30,2,0,4,0.0312195121951,0,1,0,0,0,0,2,0,2,0.00487804878049,14.5,6318.0,823006007.79,215.0,71.0,0.0887512862682,70.0,27.5,2.5,9,21,1,18,10,7,45,0,10.3,9.2,0.0,25.2
1034,2015,667,Gwinnett County,3750,Central Gwinnett High School,H,76.4,564 W Crogan St,Lawrenceville,Gwinnett County,GA,30045,21.0,Yes,No,3081,0,1,1067,461,79,1,12,0,64,0.526127880558,5,51,5,0,23,123,9,29,203,0.145407335281,18.4,3985.6,823006007.79,1713.0,273.0,0.222222223878,53.6,31.1,15.3,29,6,1,47,31,3,12,0,14.1,3.4,0.4,10.0
1035,2015,667,Gwinnett County,4052,Dacula High School,H,82.9,123 Broad St,Dacula,Gwinnett County,GA,30019,21.0,No,No,2074,0,7,1329,721,35,1,11,0,15,1.01446480231,6,20,0,0,44,43,3,19,91,0.108968177435,19.7,4401.91,823006007.79,672.0,194.0,0.110138960183,58.3,31.9,9.8,14,3,1,39,17,4,37,0,13.1,0.9,0.3,17.3
1036,2015,667,Gwinnett County,4056,Norcross Elementary School,E,69.7,150 Hunt St,Norcross,Gwinnett County,GA,30071,21.0,Yes,No,1326,0,0,1,73,0,3,4,0,6,0.0610859728507,0,20,0,0,1,0,1,0,23,0.0339366515837,16.6,4569.65,823006007.79,940.0,69.0,0.161096826196,60.3,34.3,5.4,35,7,0,16,71,2,3,0,7.9,44.2,0.0,7.1
1037,2015,667,Gwinnett County,4058,Summerour Middle School,M,71.3,585 Mitchell Rd,Norcross,Gwinnett County,GA,30071,21.0,Yes,No,1728,0,33,515,379,21,10,66,0,33,0.592592592593,23,8,0,0,5,37,10,16,146,0.141782407407,15.7,4237.36,823006007.79,1238.0,86.0,0.184328839183,62.5,29.9,7.6,38,7,0,24,65,2,3,0,12.7,9.0,0.6,6.6
1038,2015,667,Gwinnett County,4556,North Gwinnett High School,H,92.6,20 Level Creek Rd,Suwanee,Gwinnett County,GA,30024,21.0,No,No,2776,0,0,46,165,10,0,1,0,70,0.0799711815562,6,4,0,0,13,69,6,3,34,0.0486311239193,19.9,4294.2,823006007.79,247.0,100.0,0.0556173510849,63.7,28.4,8.0,4,19,0,12,9,4,56,0,8.6,0.6,0.0,31.4
1039,2015,667,Gwinnett County,5054,Lawrenceville Elementary School,E,67.2,122 Gwinnett Dr,Lawrenceville,Gwinnett County,GA,30045,21.0,Yes,No,898,0,3,7,26,0,18,7,0,15,0.0679287305122,3,10,0,0,1,0,0,2,17,0.0367483296214,13.0,5718.37,823006007.79,627.0,46.0,0.288384526968,59.8,34.6,5.6,47,6,0,48,34,3,9,0,12.7,25.0,0.0,5.1
1040,2015,667,Gwinnett County,5056,Peachtree Elementary School,E,80.5,5995 Crooked Creek Rd,Norcross,Gwinnett County,GA,30092,21.0,Yes,No,2114,0,0,2,83,1,37,20,0,4,0.0676442762535,0,5,0,0,2,1,2,3,18,0.0146641438032,16.8,4501.09,823006007.79,1300.0,132.0,0.242639034986,55.7,35.2,9.1,34,3,0,45,38,3,11,0,10.9,23.9,0.0,6.4
1041,2015,667,Gwinnett County,5058,Suwanee Elementary School,E,87.0,3875 Smithtown Rd,Suwanee,Gwinnett County,GA,30024,21.0,No,No,710,0,0,1,16,0,11,0,0,3,0.0394366197183,0,0,0,0,1,0,0,0,5,0.00845070422535,15.4,5089.22,823006007.79,62.0,18.0,0.0849478393793,63.2,31.7,5.1,5,25,0,12,8,6,48,0,11.7,8.4,0.0,16.0
1042,2015,667,Gwinnett County,5550,Duluth High School,H,83.1,3737 Brock Rd,Duluth,Gwinnett County,GA,30096,21.0,No,No,2889,0,7,900,434,53,3,7,0,50,0.485981308411,10,41,1,0,14,90,4,16,142,0.110072689512,19.3,4218.64,823006007.79,1191.0,255.0,0.141092807055,57.1,30.0,12.8,16,19,0,31,27,4,19,0,11.6,3.6,0.6,19.2
1043,2015,667,Gwinnett County,5554,Lilburn Elementary School,E,65.7,531 Lilburn School Rd Nw,Lilburn,Gwinnett County,GA,30047,21.0,Yes,No,1752,0,0,0,45,0,1,5,0,10,0.0291095890411,0,3,0,0,2,2,2,12,9,0.0171232876712,15.0,5058.7,823006007.79,1317.0,98.0,0.18198992312,47.1,43.5,9.4,35,10,0,17,65,3,5,0,7.7,45.6,0.0,2.6
1044,2015,675,Henry County,101,Union Grove High,H,85.5,120 E Lake Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,1670,0,0,602,117,16,0,2,1,69,0.441916167665,0,109,1,0,3,28,0,12,11,0.0982035928144,16.4,5317.77,194241123.65,340.0,66.0,0.0717460289598,55.3,34.9,9.8,9,4,0,29,4,3,60,0,10.5,0.3,0.4,25.9
1045,2015,675,Henry County,100,Ola Elementary School,E,84.7,278 N Ola Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,930,0,0,29,13,0,0,3,0,3,0.0483870967742,0,6,0,0,1,0,0,0,1,0.00860215053763,17.2,5380.94,194241123.65,223.0,64.0,0.0982658937573,52.2,43.0,4.8,14,1,1,19,5,3,71,0,15.9,0.5,0.0,5.6
1046,2015,675,Henry County,104,Luella High School,H,66.5,603 Walker Dr,Locust Grove,Henry County,GA,30248,21.0,No,No,1566,0,0,508,136,9,0,13,6,91,0.429118773946,2,148,0,0,4,11,1,9,46,0.141123882503,18.0,5071.05,194241123.65,872.0,207.0,0.17630058527,49.6,37.0,13.5,20,3,0,56,9,4,28,0,12.5,0.4,0.5,12.9
1047,2015,675,Henry County,105,Dutchtown High,H,69.5,149 Mitchell Rd,Hampton,Henry County,GA,30228,21.0,No,No,1611,0,1,462,129,23,0,2,0,71,0.382991930478,8,85,0,0,1,16,0,14,48,0.106765983861,17.5,4480.6,194241123.65,532.0,160.0,0.142474919558,58.3,31.5,10.2,19,7,0,71,8,4,10,0,10.0,0.4,0.2,12.8
1048,2015,675,Henry County,106,Luella Elementary School,E,76.1,575 Walker Dr,Locust Grove,Henry County,GA,30248,21.0,No,No,747,0,0,48,39,0,0,6,0,13,0.124497991968,0,12,0,0,0,0,1,1,36,0.0669344042838,16.2,4801.39,194241123.65,267.0,65.0,0.178899079561,67.1,26.8,6.2,20,4,0,54,11,7,24,0,9.3,2.8,0.0,10.9
1049,2015,675,Henry County,107,Dutchtown Elementary School,E,77.8,159 Mitchell Rd,Hampton,Henry County,GA,30228,21.0,No,No,755,0,1,39,32,0,0,10,0,25,0.108609271523,6,30,0,0,0,0,1,5,19,0.0807947019868,14.4,4782.51,194241123.65,219.0,53.0,0.175287351012,59.7,33.2,7.0,22,6,0,71,8,3,11,0,12.6,2.6,0.0,10.7
1050,2015,675,Henry County,108,Woodland Elementary School,E,63.7,830 Moseley Dr,Stockbridge,Henry County,GA,30281,41.0,No,No,777,0,0,48,30,0,0,7,0,24,0.109395109395,1,23,0,0,4,0,0,0,20,0.0617760617761,16.9,4730.15,194241123.65,290.0,62.0,0.157676354051,55.9,37.3,6.8,23,2,0,37,10,6,45,0,12.5,2.2,0.0,7.4
1051,2015,675,Henry County,191,Cotton Indian Elementary School,E,55.8,1201 Old Conyers Rd,Stockbridge,Henry County,GA,30281,21.0,Yes,No,794,0,0,53,21,0,0,3,0,69,0.0969773299748,1,69,0,0,1,0,0,3,12,0.108312342569,16.3,4842.43,194241123.65,402.0,79.0,0.272861361504,64.4,29.3,6.3,31,1,0,45,14,6,34,0,12.5,1.5,0.0,10.6
1052,2015,675,Henry County,194,Wesley Lakes Elementary School,E,65.7,685 Mcdonough Pkwy,Mcdonough,Henry County,GA,30253,21.0,Yes,No,638,0,1,11,39,0,0,13,0,16,0.100313479624,2,22,0,0,1,0,0,1,13,0.0611285266458,14.6,4748.49,194241123.65,359.0,57.0,0.268796980381,60.7,35.0,4.4,35,2,0,76,11,6,6,0,14.2,3.8,0.0,4.3
1053,2015,675,Henry County,195,Patrick Henry High School,H,45.2,109 S Lee St,Stockbridge,Henry County,GA,30281,21.0,No,No,673,0,0,1,176,3,0,1,0,42,0.268945022288,6,35,1,0,1,3,1,8,15,0.104011887073,7.6,14437.7,194241123.65,202.0,19.0,2.18450188637,58.8,28.2,12.9,36,0,0,63,6,3,28,0,36.4,0.0,0.0,
1055,2015,675,Henry County,197,Pleasant Grove Elementary School,E,68.1,150 Reagan Rd,Stockbridge,Henry County,GA,30281,41.0,Yes,No,495,0,0,2,17,0,0,17,0,1,0.0727272727273,0,10,0,0,3,0,0,0,6,0.0383838383838,14.0,5615.98,194241123.65,198.0,39.0,0.223234623671,49.7,40.4,9.9,29,2,1,41,12,8,36,0,17.7,1.8,0.0,13.8
1056,2015,675,Henry County,200,Mount Carmel Elementary School,E,72.9,2450 Mount Carmel Rd,Hampton,Henry County,GA,30228,41.0,Yes,No,680,0,0,12,15,0,0,0,0,1,0.0397058823529,0,0,0,0,3,0,1,0,1,0.00735294117647,15.6,5125.66,194241123.65,277.0,58.0,0.198333337903,54.1,39.4,6.5,29,2,0,43,11,5,40,0,12.4,1.0,0.0,9.5
1057,2015,675,Henry County,203,East Lake Elementary,E,87.1,199 E Lake Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,715,0,0,15,24,0,0,1,0,6,0.0559440559441,3,4,0,0,0,0,1,0,16,0.0335664335664,15.7,5217.09,194241123.65,130.0,36.0,0.105105102062,67.6,28.7,3.8,9,4,0,31,5,3,57,0,13.7,0.5,0.0,17.3
1058,2015,675,Henry County,206,Dutchtown Middle School,M,79.4,155 Mitchell Rd,Hampton,Henry County,GA,30228,21.0,No,No,1152,0,1,251,117,11,0,22,1,57,0.349826388889,4,74,0,0,1,2,2,8,48,0.120659722222,18.5,4119.7,194241123.65,449.0,98.0,0.192084938288,63.0,31.5,5.5,22,8,0,70,7,5,10,0,11.0,1.0,0.3,19.5
1059,2015,675,Henry County,207,Timber Ridge Elementary School,E,78.9,2825 Highway 20 E,Mcdonough,Henry County,GA,30252,41.0,No,No,581,0,0,0,30,0,0,15,0,35,0.0774526678141,0,36,0,0,0,0,1,3,20,0.103270223752,16.4,4880.5,194241123.65,128.0,18.0,0.0889292210341,59.2,35.1,5.7,14,1,0,22,5,3,68,0,13.7,1.3,0.0,20.9
1060,2015,675,Henry County,208,Walnut Creek Elementary,E,65.4,3535 Mcdonough Pkwy,Mcdonough,Henry County,GA,30253,21.0,Yes,No,563,0,1,35,49,0,0,0,0,16,0.150976909414,6,10,0,0,5,0,0,5,12,0.0674955595027,11.9,5824.49,194241123.65,268.0,65.0,0.252118647099,63.6,31.8,4.6,34,1,0,60,6,7,26,0,14.9,1.3,0.0,8.2
1061,2015,675,Henry County,209,Bethlehem Elementary School,E,69.1,1000 Academic Parkway,Locust Grove,Henry County,GA,30248,41.0,No,No,605,0,0,10,7,0,0,0,0,1,0.0280991735537,0,0,0,0,0,0,1,0,0,0.00165289256198,15.2,5309.76,194241123.65,155.0,46.0,0.156133830547,53.2,40.3,6.4,16,2,0,46,8,4,40,0,12.3,0.9,0.0,20.3
1062,2015,675,Henry County,211,Rocky Creek Elementary,E,79.7,803 Hampton Locust Grove Rd,Hampton,Henry County,GA,30228,41.0,Yes,No,804,0,0,78,22,0,0,32,0,110,0.164179104478,1,142,0,0,0,0,0,6,8,0.195273631841,16.2,4283.95,194241123.65,344.0,42.0,0.188425302505,57.0,36.4,6.6,29,1,0,41,10,4,45,0,8.7,1.5,0.0,6.1
1063,2015,675,Henry County,213,Locust Grove Middle,M,55.9,3315 S Ola Rd,Locust Grove,Henry County,GA,30248,41.0,No,No,1060,0,0,352,102,9,0,11,0,45,0.447169811321,12,125,0,0,11,9,0,5,63,0.212264150943,17.9,4474.64,194241123.65,368.0,85.0,0.126401633024,52.5,38.1,9.4,25,1,0,24,6,3,65,0,14.1,0.4,0.6,17.6
1064,2015,675,Henry County,214,Locust Grove High,H,73.5,3275 S Ola Rd,Locust Grove,Henry County,GA,30248,41.0,No,No,1459,0,4,523,125,20,0,3,5,166,0.466072652502,3,197,0,0,5,37,5,4,34,0.195339273475,16.9,4685.01,194241123.65,427.0,104.0,0.121808901429,43.2,40.4,16.3,20,1,0,21,6,4,68,0,14.0,0.1,0.7,11.3
1065,2015,675,Henry County,215,Hampton Middle School,M,54.4,799 Hampton Locust Grove Rd,Hampton,Henry County,GA,30228,21.0,No,No,964,0,0,426,178,10,0,73,3,63,0.715767634855,6,156,1,0,7,5,1,3,57,0.244813278008,17.3,4203.66,194241123.65,425.0,92.0,0.202380955219,57.6,35.6,6.8,30,1,0,51,8,3,37,0,14.7,0.8,0.5,20.1
1066,2015,675,Henry County,291,Oakland Elementary School,E,61.5,551 Highway 81 W,Mcdonough,Henry County,GA,30253,21.0,Yes,No,951,0,0,130,192,0,0,70,0,17,0.412197686646,1,86,0,0,7,0,2,4,83,0.192429022082,14.5,4379.14,194241123.65,483.0,57.0,0.377308696508,50.7,39.0,10.3,38,2,0,66,16,4,12,0,13.8,4.7,0.1,5.5
1067,2015,675,Henry County,294,Austin Road Elementary School,E,66.1,50 Austin Rd,Stockbridge,Henry County,GA,30281,41.0,Yes,No,453,0,0,30,16,0,0,2,0,2,0.105960264901,0,4,0,0,0,0,0,0,10,0.0309050772627,13.6,5878.22,194241123.65,241.0,34.0,0.144607841969,65.1,28.3,6.6,31,1,0,72,6,5,15,0,9.0,0.5,0.0,9.0
1068,2015,675,Henry County,295,Stockbridge High School,H,72.9,1151 Old Conyers Rd,Stockbridge,Henry County,GA,30281,21.0,No,No,1625,0,0,169,96,7,0,8,8,31,0.177230769231,3,20,2,0,2,14,1,6,44,0.0566153846154,18.1,4853.49,194241123.65,770.0,159.0,0.215083792806,43.1,37.0,19.8,29,2,0,71,11,3,13,0,10.0,0.6,0.1,10.3
1069,2015,675,Henry County,297,Hickory Flat Elementary School,E,82.3,841 Brannan Rd,Mcdonough,Henry County,GA,30253,41.0,Yes,Yes,779,0,0,41,107,0,0,111,1,31,0.333761232349,8,125,0,0,0,0,2,6,32,0.222079589217,15.0,4802.58,194241123.65,325.0,58.0,0.23469388485,67.4,28.8,3.9,26,7,0,69,8,5,11,0,10.4,1.6,0.0,5.8
1070,2015,675,Henry County,303,Unity Grove Elementary School,E,70.4,1180 Leguin Mill Rd,Locust Grove,Henry County,GA,30248,41.0,No,No,883,0,0,1,20,0,0,19,0,119,0.0453001132503,0,112,0,0,0,0,0,0,30,0.160815402039,16.0,5346.87,194241123.65,303.0,57.0,0.140049144626,51.3,43.8,4.9,25,0,0,13,7,4,76,0,12.7,0.2,0.0,11.2
1071,2015,675,Henry County,307,Ola High School,H,81.7,357 N Ola Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,1648,0,0,556,170,14,0,14,3,194,0.459344660194,1,233,0,0,2,51,0,4,25,0.191747572816,17.9,4538.26,194241123.65,328.0,119.0,0.0925449877977,48.8,39.8,11.4,11,2,0,18,4,3,73,0,12.7,0.3,0.1,19.7
1072,2015,675,Henry County,308,Woodland Middle School,M,75.7,820 Moseley Dr,Stockbridge,Henry County,GA,30281,41.0,No,No,823,0,0,267,63,4,0,19,0,44,0.428918590522,14,64,0,0,6,0,1,2,25,0.136087484812,17.6,4849.2,194241123.65,279.0,66.0,0.0986842140555,60.0,33.3,6.7,22,4,0,41,10,5,40,0,13.4,0.8,0.3,22.4
1073,2015,675,Henry County,315,Hampton High School,H,62.8,795 Hampton Locust Grove Rd,Hampton,Henry County,GA,30228,21.0,No,No,930,0,0,225,159,11,0,18,0,60,0.444086021505,2,67,2,0,4,10,0,5,39,0.138709677419,17.10792873,6724.05,194241123.65,428.0284571,46.01911961,0.20072992146,48.7,38.3,13.0,26,1,0,56,9,3,31,0,12.5,1.3,0.2,7.5
1074,2015,675,Henry County,397,Austin Road Middle School,M,63.6,100 Austin Rd,Stockbridge,Henry County,GA,30281,41.0,No,No,816,0,0,457,177,5,0,14,1,44,0.801470588235,6,80,0,0,9,5,3,6,133,0.296568627451,18.9,3922.81,194241123.65,406.0,80.0,0.186556920409,66.2,28.8,5.0,33,1,0,80,8,3,8,0,8.9,0.3,0.3,21.0
1075,2015,675,Henry County,403,Red Oak Elementary School,E,75.1,175 Monarch Village Way,Stockbridge,Henry County,GA,30281,21.0,Yes,No,862,0,0,0,17,0,0,1,0,18,0.0208816705336,1,10,0,0,0,0,0,4,10,0.0290023201856,15.8,5293.19,194241123.65,429.0,104.0,0.201834857464,64.8,30.3,4.9,25,12,0,70,10,4,4,0,11.5,4.0,0.0,8.0
1076,2015,675,Henry County,407,New Hope Elementary,E,80.9,1655 New Hope Rd,Locust Grove,Henry County,GA,30248,41.0,No,No,703,0,0,35,22,0,0,7,0,9,0.0910384068279,6,14,0,0,0,0,1,1,13,0.049786628734,14.1,5764.68,194241123.65,215.0,68.0,0.113602392375,42.5,46.5,11.0,17,1,0,10,5,3,81,0,14.2,0.8,0.0,10.7
1077,2015,675,Henry County,408,Woodland High School,H,68.9,800 Moseley Dr,Stockbridge,Henry County,GA,30281,41.0,No,No,1611,0,0,990,169,38,0,7,8,34,0.752327746741,0,96,0,0,19,48,3,20,49,0.145872129112,16.6,4506.41,194241123.65,467.0,88.0,0.115107916296,55.9,32.3,11.7,21,2,0,52,8,4,34,0,11.6,0.1,0.5,17.9
1078,2015,675,Henry County,409,Tussahaw Elementary,E,65.1,225 Coan Dr,Mcdonough,Henry County,GA,30252,41.0,Yes,No,656,0,0,19,68,0,0,36,0,15,0.1875,0,41,0,0,2,0,1,2,20,0.100609756098,14.2,4818.34,194241123.65,324.0,43.0,0.278074860573,51.8,39.5,8.7,38,2,0,67,7,5,18,0,12.4,1.6,0.0,6.6
1079,2015,675,Henry County,503,Flippen Elementary School,E,64.2,425 Peach Dr,Mcdonough,Henry County,GA,30253,21.0,No,No,720,0,0,36,77,0,0,29,0,54,0.197222222222,6,57,0,0,1,2,0,0,41,0.148611111111,14.3,5955.99,194241123.65,272.0,49.0,0.253918498755,57.8,34.6,7.6,23,8,0,49,12,3,27,0,11.4,1.7,0.3,8.3
1080,2015,675,Henry County,507,Ola Middle School,M,79.1,353 N Ola Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,1231,0,0,320,81,2,0,17,2,70,0.342810722989,2,111,0,0,1,5,1,1,20,0.114541023558,18.4,4472.12,194241123.65,290.0,88.0,0.0813148766756,53.9,39.0,7.1,14,1,0,19,4,4,72,0,14.7,0.1,0.0,21.8
1081,2015,675,Henry County,603,Luella Middle School,M,60.9,2075 Hampton Locust Grove Rd,Locust Grove,Henry County,GA,30248,21.0,No,No,882,0,0,256,138,0,0,11,2,40,0.461451247166,8,53,2,0,4,2,0,0,54,0.139455782313,17.2,4945.14,194241123.65,308.0,95.0,0.172588825226,58.7,34.5,6.8,20,4,0,55,12,4,23,0,14.1,1.4,0.4,17.7
1082,2015,675,Henry County,703,Union Grove Middle,M,82.9,210 E Lake Rd,Mcdonough,Henry County,GA,30252,41.0,No,No,1065,0,0,104,22,2,0,28,0,9,0.146478873239,1,54,0,0,2,6,0,0,12,0.0704225352113,17.5,4833.23,194241123.65,251.0,56.0,0.0766169130802,61.2,34.6,4.2,11,4,0,30,4,3,59,0,12.1,0.2,0.4,31.2
1083,2015,675,Henry County,1050,Fairview Elementary School,E,70.2,458 Fairview Rd,Stockbridge,Henry County,GA,30281,21.0,Yes,No,757,0,0,30,105,0,0,61,0,31,0.25891677675,2,36,0,0,1,0,3,5,62,0.143989431968,15.2,4457.5,194241123.65,385.0,51.0,0.216995447874,63.8,30.3,5.9,36,2,0,77,13,3,7,0,7.5,4.1,0.0,6.4
1084,2015,675,Henry County,2050,Hampton Elementary School,E,61.3,10 Central Ave,Hampton,Henry County,GA,30228,21.0,Yes,No,501,0,0,9,17,0,0,13,0,102,0.0778443113772,1,91,0,0,0,0,0,3,27,0.243512974052,13.6,4952.87,194241123.65,254.0,39.0,0.28125,53.9,39.3,6.8,44,1,0,32,15,6,46,0,11.7,6.0,0.0,5.3
1085,2015,675,Henry County,2552,Smith-Barnes Elementary School,E,59.3,147 Tye St,Stockbridge,Henry County,GA,30281,21.0,Yes,No,324,0,0,12,16,0,0,13,0,60,0.126543209877,0,69,0,0,0,0,1,0,7,0.237654320988,14.0,5460.49,194241123.65,209.0,28.0,0.282527893782,59.6,35.2,5.2,46,1,0,63,22,3,11,0,9.2,1.8,0.0,8.1
1086,2015,675,Henry County,3050,Henry County High School,H,71.8,401 Tomlinson St,Mcdonough,Henry County,GA,30253,21.0,No,No,1199,0,0,771,328,17,0,3,17,124,0.947456213511,7,136,2,0,3,6,1,18,48,0.184320266889,11.7,6868.77,194241123.65,668.0,86.0,0.288780480623,45.8,38.7,15.5,39,2,0,81,7,3,7,0,14.0,0.5,1.0,4.7
1088,2015,675,Henry County,4050,Henry County Middle School,M,52.5,166 Holly Smith Dr,Mcdonough,Henry County,GA,30253,21.0,Yes,No,925,0,0,417,162,8,0,4,3,66,0.642162162162,28,70,1,0,12,2,1,7,117,0.257297297297,15.7,4491.36,194241123.65,553.0,86.0,0.284802049398,55.4,37.2,7.5,46,2,0,82,5,4,7,0,17.0,0.4,1.3,7.6
1089,2015,675,Henry County,5050,Locust Grove Elementary School,E,67.0,95 L G Griffin Rd,Locust Grove,Henry County,GA,30248,21.0,Yes,No,517,0,0,26,24,0,0,11,0,35,0.117988394584,1,42,0,0,0,0,0,3,13,0.114119922631,13.8,5945.8,194241123.65,244.0,68.0,0.226980730891,47.8,44.9,7.4,32,0,0,40,9,3,47,0,19.2,1.8,0.0,7.9
1090,2015,675,Henry County,5052,Stockbridge Middle School,M,64.8,533 Old Conyers Rd,Stockbridge,Henry County,GA,30281,21.0,No,No,771,0,0,403,147,14,0,16,0,113,0.752269779507,4,151,1,0,1,2,3,4,44,0.272373540856,18.4,4445.3,194241123.65,428.0,74.0,0.279320985079,58.0,33.2,8.8,38,3,0,57,14,4,22,0,14.0,0.6,1.5,15.0
1091,2015,668,Habersham County,101,Cornelia Elementary School,E,68.2,375 Old Cleveland Rd,Cornelia,Habersham County,GA,30531,32.0,Yes,No,644,0,0,10,7,0,0,0,0,0,0.026397515528,0,0,0,0,0,0,0,0,1,0.00155279503106,14.4,5282.96,36687520.08,486.0,49.0,0.168486744165,63.5,32.0,4.5,43,5,0,5,51,4,35,1,14.2,37.2,0.0,2.0
1092,2015,668,Habersham County,105,Level Grove Elementary School,E,72.8,2525 Level Grove Rd,Cornelia,Habersham County,GA,30531,41.0,Yes,No,554,0,0,0,3,0,0,0,0,0,0.00541516245487,0,1,0,0,0,0,0,0,0,0.00180505415162,15.7,5532.98,36687520.08,357.0,33.0,0.22112211585,51.1,41.2,7.8,34,2,0,1,26,2,69,1,13.3,17.7,0.0,5.3
1095,2015,668,Habersham County,189,Clarkesville Elementary School,E,81.7,Po Box 130,Clarkesville,Habersham County,GA,30523,41.0,Yes,No,437,0,0,3,1,0,0,0,0,0,0.0091533180778,0,1,0,0,0,0,0,0,0,0.00228832951945,14.7,6385.25,36687520.08,206.0,23.0,0.150776058435,49.4,43.5,7.1,25,1,0,3,10,1,84,0,14.5,5.3,0.0,6.3
1096,2015,668,Habersham County,196,North Habersham Middle School,M,85.1,1500 Wall Bridge Rd,Clarkesville,Habersham County,GA,30523,41.0,No,No,550,0,0,164,14,8,0,0,0,0,0.338181818182,0,0,0,0,1,23,1,3,5,0.06,13.7,6218.37,36687520.08,222.0,48.0,0.0865384638309,51.1,38.7,10.2,25,0,0,1,9,2,88,0,16.1,1.1,0.6,12.8
1097,2015,668,Habersham County,201,Demorest Elementary School,E,80.4,3116 Demorest Mount Airy Hwy,Demorest,Habersham County,GA,30535,41.0,Yes,No,559,0,0,8,2,0,0,0,0,0,0.0178890876565,3,9,0,0,0,0,0,0,1,0.0232558139535,15.1,5217.35,36687520.08,289.0,38.0,0.211240306497,60.5,33.5,6.1,29,4,0,3,23,3,67,1,15.0,13.2,0.0,2.1
1098,2015,668,Habersham County,296,South Habersham Middle School,M,77.7,237 Old Athens Hwy,Cornelia,Habersham County,GA,30531,41.0,Yes,No,507,0,0,140,13,10,0,0,0,0,0.321499013807,1,0,0,0,3,5,1,1,1,0.0236686390533,12.1,5974.6,36687520.08,307.0,42.0,0.156989246607,60.2,36.3,3.6,30,2,0,2,42,2,51,1,18.5,10.1,1.3,7.1
