schoolID,sysID,schoolName,sysName,county,street,city,state,zip,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
6196,645,DODGE PREK,DODGE COUNTY,DODGE COUNTY,401 HARRELL STREET,EASTMAN,GA,31023,32,No,No,17.10792873,428.0284571,46.01911961
275,633,DODGEN MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,1725 BILL MURDOCK RD,MARIETTA,GA,30062,21,No,No,17.9,62,20
178,635,DOERUN ELEMENTARY SCHOOL,COLQUITT COUNTY,COLQUITT COUNTY,P.O. BOX 188,DOERUN,GA,31744,42,No,Yes,18.9,314,0
180,660,DOLVIN ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10495 JONES BRIDGE RD,ALPHARETTA,GA,30022,21,No,No,16.2,104,21
104,646,DOOLY COUNTY ELEMENTARY SCHOOL,DOOLY COUNTY,DOOLY COUNTY,11949 US HIGHWAY 41,PINEHURST,GA,31070,42,No,Yes,18.8,757,0
182,646,DOOLY COUNTY HIGH SCHOOL,DOOLY COUNTY,DOOLY COUNTY,712 N 3RD ST,VIENNA,GA,31092,32,No,Yes,14.5,366,0
204,646,DOOLY COUNTY MIDDLE SCHOOL,DOOLY COUNTY,DOOLY COUNTY,11949 US HIGHWAY 41,PINEHURST,GA,31070,42,No,Yes,15.9,298,0
5054,721,DOROTHY HAINS ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1820 WINDSOR SPRING RD,AUGUSTA,GA,30906,12,No,Yes,16.9,459,0
215,706,DOROTHY HEIGHT ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1458 BENNING DR,COLUMBUS,GA,31903,12,No,No,17.10792873,428.0284571,46.01911961
184,648,DORSETT SHOALS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,5866 DORSETT SHOALS RD,DOUGLASVILLE,GA,30135,21,No,No,13.9,244,35
2058,706,DOUBLE CHURCHES ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1213 DOUBLE CHURCHES RD,COLUMBUS,GA,31904,12,No,No,16.9,144,31
401,706,DOUBLE CHURCHES MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7611 WHITESVILLE RD,COLUMBUS,GA,31904,12,No,Yes,13.1,308,19
2052,647,DOUGHERTY COMPREHENSIVE HIGH SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1800 PEARCE AVE,ALBANY,GA,31705,13,No,Yes,17.3,951,0
6002,647,DOUGHERTY COUNTY DROP BACK IN ACADEMY,DOUGHERTY COUNTY,DOUGHERTY COUNTY,200 PINE AVENUE. P.O. BOX 1470,ALBANY,GA,31701,13,No,No,17.10792873,428.0284571,46.01911961
4050,648,DOUGLAS COUNTY HIGH SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8705 CAMPBELLTON ST,DOUGLASVILLE,GA,30134,21,No,No,18.9,982,163
4058,761,DOUGLASS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,225 HAMILTON E. HOLMES DRIVE.,ATLANTA,GA,30318,11,No,Yes,13.7,805,0
190,633,DOWELL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2121 W SANDTOWN RD SW,MARIETTA,GA,30064,21,No,Yes,12.8,585,67
296,706,DOWNTOWN ELEMENTARY MAGNET ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1400 1ST AVE,COLUMBUS,GA,31901,12,No,Yes,15.7,538,0
101,615,DR. GEORGE WASHINGTON CARVER ELEMENTARY SCHOOL,BRYAN COUNTY,BRYAN COUNTY,476 FRANCES MEEKS WAY,RICHMOND HILL,GA,31324,21,No,No,19.7,210,81
1055,644,DRESDEN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2449 DRESDEN DR,CHAMBLEE,GA,30341,21,No,Yes,17.7,995,19
2055,644,DRUID HILLS HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1798 HAYGOOD DR NE,ATLANTA,GA,30307,21,No,No,16.6,747,59
897,644,DRUID HILLS MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3100 MOUNT OLIVE DR,DECATUR,GA,30033,21,No,Yes,15.3,576,36
211,774,DUBLIN HIGH SCHOOL,DUBLIN CITY,LAURENS COUNTY,1951 HILLCREST PKWY # B,DUBLIN,GA,31021,33,No,Yes,13.6,433,45
102,774,DUBLIN MIDDLE SCHOOL,DUBLIN CITY,LAURENS COUNTY,1501 N JEFFERSON ST,DUBLIN,GA,31021,33,No,Yes,17.7,454,66
5056,633,DUE WEST ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3900 DUE WEST RD NW,MARIETTA,GA,30064,21,No,No,14.3,63,20
4050,755,DUG GAP ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,2032 DUG GAP RD,DALTON,GA,30720,23,No,Yes,14.3,312,44
5550,667,DULUTH HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3737 BROCK RD,DULUTH,GA,30096,21,No,No,19.3,1191,255
905,667,DULUTH MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3200 PLEASANT HILL RD,DULUTH,GA,30096,21,No,No,17.5,1072,208
3055,644,DUNAIRE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,651 S INDIAN CREEK DR,STONE MOUNTAIN,GA,30083,21,No,Yes,18.7,595,13
5558,761,DUNBAR ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,403 RICHARDSON ST SW,ATLANTA,GA,30312,11,No,Yes,14.4,416,0
1205,667,DUNCAN CREEK ELEMENTARY,GWINNETT COUNTY,GWINNETT COUNTY,4500 BRASELTON HWY,HOSCHTON,GA,30548,21,No,No,16,213,56
194,781,DUNLEITH ELEMENTARY SCHOOL,MARIETTA CITY,COBB COUNTY,120 SAINE DR SW,MARIETTA,GA,30008,13,No,Yes,14.4,483,90
214,644,DUNWOODY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1923 WOMACK RD,DUNWOODY,GA,30338,21,No,No,16.1,100,18
5055,644,DUNWOODY HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5035 VERMACK RD,DUNWOODY,GA,30338,21,No,No,18.2,462,51
207,660,DUNWOODY SPRINGS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,8100 ROBERTS DR,ATLANTA,GA,30350,13,No,Yes,12.8,483,37
299,633,DURHAM MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,2891 MARS HILL ROAD. NORTHEAST,ACWORTH,GA,30101,41,No,No,16.7,114,48
107,675,DUTCHTOWN ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,159 MITCHELL RD,HAMPTON,GA,30228,21,No,No,14.4,219,53
105,675,DUTCHTOWN HIGH,HENRY COUNTY,HENRY COUNTY,149 MITCHELL RD,HAMPTON,GA,30228,21,No,No,17.5,532,160
206,675,DUTCHTOWN MIDDLE SCHOOL,HENRY COUNTY,HENRY COUNTY,155 MITCHELL RD,HAMPTON,GA,30228,21,No,No,18.5,449,98
1052,667,DYER ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1707 HURRICANE SHOALS RD,DACULA,GA,30019,21,No,No,14.4,255,61
4069,660,E. C. WEST ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,7040 RIVERTOWN RD,FAIRBURN,GA,30213,21,No,Yes,14.5,532,60
181,628,E. T. BOOTH MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6550 PUTNAM FORD DR,WOODSTOCK,GA,30189,21,No,No,18.4,448,83
108,706,EAGLE RIDGE ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7601 SCHOMBURG RD,COLUMBUS,GA,31909,12,No,No,18.4,209,63
104,605,EAGLE RIDGE ELEMENTARY SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,220 N ABC DR,MILLEDGEVILLE,GA,31061,32,No,Yes,23,802,58
100,676,EAGLE SPRINGS ELEMENTARY,HOUSTON COUNTY,HOUSTON COUNTY,3591 US HIGHWAY 41 N,BYRON,GA,31008,13,No,Yes,16.7,333,83
391,675,EAGLE'S LANDING HIGH SCHOOL,HENRY COUNTY,HENRY COUNTY,301 TUNIS RD,MCDONOUGH,GA,30253,21,No,No,15.9,517,96
394,675,EAGLE'S LANDING MIDDLE SCHOOL,HENRY COUNTY,HENRY COUNTY,295 TUNIS RD,MCDONOUGH,GA,30253,21,No,No,17.4,470,91
6195,639,EAGLE'S NEST,CRAWFORD COUNTY,CRAWFORD COUNTY,200 EAST CRUSSELL STREET,ROBERTA,GA,31078,42,No,No,17.10792873,428.0284571,46.01911961
112,706,EARLY COLLEGE ACADEMY OF COLUMBUS AT WAVERLY TERRA,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2701 11TH AVE,COLUMBUS,GA,31904,12,No,Yes,15.1,110,16
106,761,EARLY COLLEGE HIGH SCHOOL AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,GA,30315,11,No,Yes,19.3,344,0
194,649,EARLY COUNTY ELEMENTARY SCHOOL,EARLY COUNTY,EARLY COUNTY,283 MARTIN LUTHER KING JR BLVD,BLAKELY,GA,39823,32,No,Yes,12.7,1006,0
2050,649,EARLY COUNTY HIGH SCHOOL,EARLY COUNTY,EARLY COUNTY,12020 COLUMBIA ST,BLAKELY,GA,39823,32,No,Yes,14.3,633,0
197,649,EARLY COUNTY MIDDLE SCHOOL,EARLY COUNTY,EARLY COUNTY,12053 COLUMBIA ST,BLAKELY,GA,39823,32,No,Yes,12.6,474,0
191,625,EAST BROAD STREET SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,400 E BROAD ST,SAVANNAH,GA,31401,12,No,Yes,12.9,640,10
275,785,EAST CENTRAL ELEMENTARY SCHOOL,ROME CITY,FLOYD COUNTY,1502 DEAN AVE SE,ROME,GA,30161,13,No,Yes,17.9,248,30
1052,631,EAST CLAYTON ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,2750 FOREST PKWY,ELLENWOOD,GA,30294,21,No,Yes,17,618,0
1056,633,EAST COBB MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,380 HOLT RD NE,MARIETTA,GA,30068,21,No,Yes,17,771,99
301,706,EAST COLUMBUS MAGNET ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6100 GEORGETOWN DR,COLUMBUS,GA,31907,12,No,Yes,15.6,641,0
389,638,EAST COWETA HIGH SCHOOL,COWETA COUNTY,COWETA COUNTY,400 SHARPSBURG-MCCOLLUM RD.,SHARPSBURG,GA,30277,21,No,No,19.1,834,202
289,638,EAST COWETA MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,6291 HIGHWAY 16,SENOIA,GA,30276,41,No,Yes,16,298,65
503,644,EAST DEKALB SPECIAL EDUCATION CENTER,DEKALB COUNTY,DEKALB COUNTY,5839 MEMORIAL DR,STONE MOUNTAIN,GA,30083,21,No,No,307,60,2
194,655,EAST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,FANNIN COUNTY,1 ELEMENTARY CIR,MORGANTON,GA,30560,43,No,Yes,15.9,275,43
1552,669,EAST HALL HIGH SCHOOL,HALL COUNTY,HALL COUNTY,3534 E HALL RD,GAINESVILLE,GA,30507,41,No,Yes,17.2,669,89
289,669,EAST HALL MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4120 E HALL RD,GAINESVILLE,GA,30507,41,No,Yes,13.9,711,68
107,678,EAST JACKSON COMPREHENSIVE HIGH SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1435 HOODS MILL RD,COMMERCE,GA,30529,41,No,No,15.3,539,85
104,678,EAST JACKSON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1531 HOODS MILL RD,COMMERCE,GA,30529,41,No,Yes,14.8,248,44
197,678,EAST JACKSON MIDDLE SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1880 HOODS MILL RD,COMMERCE,GA,30529,41,No,Yes,13.3,457,67
203,675,EAST LAKE ELEMENTARY,HENRY COUNTY,HENRY COUNTY,199 E LAKE RD,MCDONOUGH,GA,30252,41,No,No,15.7,130,36
105,687,EAST LAURENS ELEMENTARY SCHOOL,LAURENS COUNTY,LAURENS COUNTY,960 US HIGHWAY 80 E,EAST DUBLIN,GA,31027,41,No,Yes,16.6,397,27
197,687,EAST LAURENS HIGH SCHOOL,LAURENS COUNTY,LAURENS COUNTY,920 US HIGHWAY 80 E,DUBLIN,GA,31027,41,No,No,15.1,403,67
297,687,EAST LAURENS MIDDLE SCHOOL,LAURENS COUNTY,LAURENS COUNTY,930 US HIGHWAY 80 E,DUBLIN,GA,31027,41,No,Yes,13.8,384,37
104,687,EAST LAURENS PRIMARY SCHOOL,LAURENS COUNTY,LAURENS COUNTY,950 US HIGHWAY 80 E,DUBLIN,GA,31027,41,No,Yes,13.5,509,30
1050,707,EAST NEWTON ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,2286 DIXIE RD,COVINGTON,GA,30014,41,No,Yes,13.2,248,38
292,710,EAST PAULDING HIGH SCHOOL,PAULDING COUNTY,PAULDING COUNTY,3320 E PAULDING DR,DALLAS,GA,30157,21,No,No,19.5,469,115
394,710,EAST PAULDING MIDDLE SCHOOL,PAULDING COUNTY,PAULDING COUNTY,2945 HIRAM ACWORTH HWY,DALLAS,GA,30157,21,No,No,17.3,222,65
114,633,EAST SIDE ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3850 ROSWELL RD,MARIETTA,GA,30062,21,No,No,18.1,60,12
295,727,EASTANOLLEE ELEMENTARY SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,50 LIVESTOCK RD,EASTANOLLEE,GA,30538,42,No,Yes,14.6,361,0
475,755,EASTBROOK MIDDLE SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,700 HILL RD,DALTON,GA,30721,23,No,Yes,15.3,540,75
2198,891,EASTMAN REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,DODGE COUNTY,181 INDUSTRIAL BLVD,EASTMAN,GA,31023,32,No,Yes,17.10792873,0,0
898,891,EASTMAN YOUTH DEVELOPMENT CAMPUS,DEPARTMENT OF JUVENILE JUSTICE,DODGE COUNTY,176 FREAMAN GRAHAM BLVD,EASTMAN,GA,31023,32,No,Yes,17.10792873,428.0284571,46.01911961
2052,638,EASTSIDE ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,1225 EASTSIDE SCHOOL RD,SENOIA,GA,30276,41,No,Yes,14.8,171,56
282,634,EASTSIDE ELEMENTARY SCHOOL,COFFEE COUNTY,COFFEE COUNTY,603 MCDONALD AVE N,DOUGLAS,GA,31533,33,No,Yes,17.1,488,56
498,648,EASTSIDE ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8266 CONNALLY DR,DOUGLASVILLE,GA,30134,21,No,Yes,14.4,391,31
274,715,EASTSIDE ELEMENTARY SCHOOL,POLK COUNTY,POLK COUNTY,425 PROSPECT RD,ROCKMART,GA,30153,32,No,Yes,17.4,708,0
185,665,EASTSIDE ELEMENTARY SCHOOL,GRADY COUNTY,GRADY COUNTY,1201 20TH ST NE,CAIRO,GA,39828,41,No,Yes,15.9,595,0
1052,755,EASTSIDE ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,102 HILL RD,DALTON,GA,30721,23,No,Yes,13.6,479,51
295,707,EASTSIDE HIGH SCHOOL,NEWTON COUNTY,NEWTON COUNTY,10245 BY PASS RD,COVINGTON,GA,30014,21,No,Yes,18.2,495,81
5068,633,EASTVALLEY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2570 LOWER ROSWELL RD,MARIETTA,GA,30068,21,No,No,13.6,193,26
296,651,EBENEZER ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1198 EBENEZER RD,RINCON,GA,31326,41,No,No,16.2,206,47
203,651,EBENEZER MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1100 EBENEZER RD,RINCON,GA,31326,41,No,No,16,223,81
112,650,ECHOLS COUNTY ELEMENTARY/MIDDLE SCHOOL,ECHOLS COUNTY,ECHOLS COUNTY,229 US HIGHWAY 129 S,STATENVILLE,GA,31648,42,No,Yes,14.1,550,0
1050,650,ECHOLS COUNTY HIGH SCHOOL,ECHOLS COUNTY,ECHOLS COUNTY,190 GA HIGHWAY 94 E,STATENVILLE,GA,31648,42,No,Yes,14.5,196,0
116,631,EDDIE WHITE ACADEMY,CLAYTON COUNTY,CLAYTON COUNTY,11808 PANHANDLE RD,HAMPTON,GA,30228,41,No,Yes,18.9,1441,0
5058,706,EDDY MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2100 S LUMPKIN RD,COLUMBUS,GA,31903,12,No,Yes,13.2,459,0
5052,631,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4495 SIMPSON RD,FOREST PARK,GA,30297,21,No,Yes,15.7,587,0
297,644,EDWARD L. BOUIE- SR. ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5100 ROCK SPRINGS RD,LITHONIA,GA,30038,21,No,Yes,18.5,441,77
378,722,EDWARDS MIDDLE SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,2633 STANTON RD SE,CONYERS,GA,30094,21,No,Yes,15.5,639,75
390,651,EFFINGHAM COUNTY HIGH SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1589 GA HIGHWAY 119 S,SPRINGFIELD,GA,31329,41,No,No,19.9,552,139
290,651,EFFINGHAM COUNTY MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1659 GA HIGHWAY 119 S,GUYTON,GA,31312,41,No,Yes,15.1,356,87
299,737,EIGHTH STREET MIDDLE SCHOOL,TIFT COUNTY,TIFT COUNTY,700 8TH ST W,TIFTON,GA,31794,32,No,Yes,15.2,1106,0
6041,611,ELAM ALEXANDER ACADEMY AT BURKE,BIBB COUNTY,BIBB COUNTY,2051 2ND ST,MACON,GA,31201,13,No,No,17.10792873,428.0284571,46.01911961
313,652,ELBERT COUNTY ELEMENTARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1150 ATHENS TECH RD,ELBERTON,GA,30635,41,No,Yes,16.5,619,0
176,652,ELBERT COUNTY HIGH SCHOOL,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,GA,30635,32,No,Yes,13.9,445,65
104,652,ELBERT COUNTY MIDDLE SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1108 ATHENS TECH RD,ELBERTON,GA,30635,41,No,Yes,14.4,556,78
213,652,ELBERT COUNTY PRIMARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1019 FALLING CREEK DR,ELBERTON,GA,30635,32,No,Yes,16.4,509,0
1998,891,ELBERT SHAW REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,WHITFIELD COUNTY,2735 UNDERWOOD RD NE,DALTON,GA,30721,13,No,Yes,17.10792873,428.0284571,46.01911961
112,652,ELBERTON EDUCATION CENTER,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,GA,30635,32,No,Yes,7.1,22,0
1052,643,ELCAN-KING ELEMENTARY SCHOOL,DECATUR COUNTY,DECATUR COUNTY,725 E LOUISE ST,BAINBRIDGE,GA,39819,32,No,Yes,17.5,492,0
181,644,ELDRIDGE L. MILLER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,919 MARTIN RD,STONE MOUNTAIN,GA,30088,21,No,Yes,16.4,488,27
114,631,ELITE SCHOLARS ACADEMY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5968 MADDOX RD,MORROW,GA,30260,21,Yes,Yes,15,492,0
810,644,ELIZABETH ANDREWS HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1701 MOUNTAIN INDUSTRIAL BLVD,STONE MOUNTAIN,GA,30083,21,No,Yes,12.6,391,14
302,660,ELKINS POINTE MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,11290 ELKINS RD,ROSWELL,GA,30076,13,No,Yes,13.3,432,27
212,661,ELLIJAY ELEMENTARY SCHOOL,GILMER COUNTY,GILMER COUNTY,32 MCCUTCHEN ST,ELLIJAY,GA,30540,32,No,Yes,15.1,462,52
113,661,ELLIJAY PRIMARY SCHOOL,GILMER COUNTY,GILMER COUNTY,196 MCCUTCHEN ST,ELLIJAY,GA,30540,41,No,Yes,15.7,480,45
4054,625,ELLIS ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,220 E 49TH ST,SAVANNAH,GA,31405,12,No,No,12.7,176,28
105,785,ELM STREET ELEMENTARY,ROME CITY,FLOYD COUNTY,8 S ELM ST SW,ROME,GA,30165,13,No,Yes,15.4,480,36
3052,638,ELM STREET ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,46 ELM ST,NEWNAN,GA,30263,21,No,Yes,13.6,206,27
2050,653,EMANUEL COUNTY INSTITUTE,EMANUEL COUNTY,EMANUEL COUNTY,P.O. BOX 218,TWIN CITY,GA,30471,42,No,Yes,13.8,334,55
2052,608,EMERSON ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,54 7TH ST,EMERSON,GA,30137,41,No,Yes,14.7,285,37
2050,776,ENOTA MULTIPLE INTELLIGENCES ACADEMY,GAINESVILLE CITY,HALL COUNTY,1340 ENOTA AVE NE,GAINESVILLE,GA,30501,13,No,Yes,15.3,449,48
2050,674,EPHESUS ELEMENTARY SCHOOL,HEARD COUNTY,HEARD COUNTY,24414 GEORGIA HIGHWAY 100,ROOPVILLE,GA,30170,42,No,Yes,15.4,78,13
192,625,ESTHER F. GARRISON SCHOOL OF VISUAL AND PERFORMING,CHATHAM COUNTY,CHATHAM COUNTY,649 W JONES ST,SAVANNAH,GA,31415,12,No,No,12.4,253,46
597,741,ETHEL KIGHT MAGNET ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,80 N KIGHT DR,LAGRANGE,GA,30240,32,No,Yes,16.4,455,36
198,705,ETON ELEMENTARY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,P.O. BOX 302,ETON,GA,30724,23,No,Yes,17.6,431,80
176,628,ETOWAH HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6565 PUTNAM FORD DR,WOODSTOCK,GA,30189,21,No,No,19.7,486,102
397,636,EUCHEE CREEK ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,795 LOUISVILLE RD,GROVETOWN,GA,30813,41,No,Yes,14.6,203,46
107,608,EUHARLEE ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,1058 EUHARLEE RD,EUHARLEE,GA,30145,23,No,Yes,14.1,305,56
186,636,EVANS ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,618 GIBBS RD,EVANS,GA,30809,21,No,No,17.4,194,56
4050,636,EVANS HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4550 COX RD,EVANS,GA,30809,21,No,No,18.9,427,109
107,636,EVANS MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4785 HEREFORD FARM RD,EVANS,GA,30809,21,No,No,19.1,288,63
1056,638,EVANS MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,1 EVANS DR,NEWNAN,GA,30263,21,No,Yes,15.3,415,52
1056,644,EVANSDALE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2914 EVANS WOODS DR,DORAVILLE,GA,30340,21,No,No,15.2,311,21
6075,721,EVENING SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1740 WALTON WAY,AUGUSTA,GA,30904,12,No,No,17.10792873,428.0284571,46.01911961
5566,761,F. L. STANTON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1625 MARTIN LUTHER KING JR DR,ATLANTA,GA,30314,11,No,Yes,10.8,280,0
6196,663,FACES-PREK,GLYNN COUNTY,GLYNN COUNTY,1900 LEE STREET,BRUNSWICK,GA,31520,13,No,No,17.10792873,428.0284571,46.01911961
213,648,FACTORY SHOALS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,2375 MOUNT VERNON RD,LITHIA SPRINGS,GA,30122,21,No,Yes,15,503,68
108,648,FACTORY SHOALS MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,3301 SHOALS SCHOOL RD,DOUGLASVILLE,GA,30135,41,No,No,18.6,482,112
3059,761,FAIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,101 HEMPHILL SCHOOL RD NW,ATLANTA,GA,30331,11,No,Yes,15.2,514,0
3058,633,FAIR OAKS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,407 BARBER RD SE,MARIETTA,GA,30060,21,No,Yes,11.9,823,30
2550,776,FAIR STREET INTERNATIONAL BACCALAUREATE WORLD SCHO,GAINESVILLE CITY,HALL COUNTY,695 FAIR ST,GAINESVILLE,GA,30501,13,No,Yes,15.3,524,39
375,644,FAIRINGTON ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5505 PHILIP BRADLEY DR,LITHONIA,GA,30038,21,No,Yes,16.1,598,18
2050,664,FAIRMOUNT ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,130 PEACHTREE ST,FAIRMOUNT,GA,30139,42,No,Yes,17.7,278,40
180,648,FAIRPLAY MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8311 HIGHWAY 166,DOUGLASVILLE,GA,30135,41,No,No,16,118,26
124,707,FAIRVIEW ELEMENTARY,NEWTON COUNTY,NEWTON COUNTY,3325 FAIRVIEW RD,COVINGTON,GA,30016,21,No,Yes,14.1,365,27
1050,675,FAIRVIEW ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,458 FAIRVIEW RD,STOCKBRIDGE,GA,30281,21,No,Yes,15.2,385,51
5050,668,FAIRVIEW ELEMENTARY SCHOOL,HABERSHAM COUNTY,HABERSHAM COUNTY,2925 CANNON BRIDGE RD,DEMOREST,GA,30535,41,No,Yes,13.3,194,48
2052,746,FAIRYLAND ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,1306 LULA LAKE RD,LOOKOUT MOUNTAIN,GA,30750,41,No,No,13.8,46,18
176,655,FANNIN COUNTY HIGH SCHOOL,FANNIN COUNTY,FANNIN COUNTY,360 REBELS CIR,BLUE RIDGE,GA,30513,42,No,No,15,399,74
193,655,FANNIN COUNTY MIDDLE SCHOOL,FANNIN COUNTY,FANNIN COUNTY,4560 OLD HIGHWAY 76,BLUE RIDGE,GA,30513,43,No,Yes,14.5,404,88
398,656,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,1 TIGER TRL,FAYETTEVILLE,GA,30214,21,No,No,16.7,437,119
402,656,FAYETTEVILLE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,490 HOOD AVE,FAYETTEVILLE,GA,30214,21,No,Yes,16.3,239,64
