NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Locale Code*,Locale*,Charter,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
1.30E+11,301,1304380,721,PK,5,JENKINS-WHITE ELEMENTARY CHARTER SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,800 15TH AVE,AUGUSTA,GA,30901,,12,City: Midsize,Yes,Yes,Yes,387,26,14.9,375,0
1.30E+11,5050,1304950,789,PK,5,JERGER ELEMENTARY SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,1006 S BROAD ST,THOMASVILLE,GA,31792,6701,32,Town: Distant,No,Yes,Yes,794,47.8,16.6,202,58
1.31E+11,1050,1305550,751,PK,5,JESUP ELEMENTARY SCHOOL,WAYNE COUNTY,WAYNE COUNTY,1155 U.S. HWY 301 SOUTH,JESUP,GA,31546,,41,Rural: Fringe,No,Yes,Yes,831,53.3,15.6,563,41
1.30E+11,3052,1301710,643,PK,4,JOHN JOHNSON ELEMENTARY SCHOOL,DECATUR COUNTY,DECATUR COUNTY,1947 S WEST ST,BAINBRIDGE,GA,39819,,41,Rural: Fringe,No,Yes,Yes,475,26.4,18,472,0
1.30E+11,108,1302220,658,PK,5,JOHNS CREEK ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,6205 OLD ATLANTA RD,SUWANEE,GA,30024,,21,Suburb: Large,No,No,NA,867,48,18.1,50,10
1.30E+11,910,1302280,660,9,12,JOHNS CREEK HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,5575 STATE BRIDGE RD,JOHNS CREEK,GA,30022,,21,Suburb: Large,No,No,NA,1974,104.2,18.9,112,36
1.30E+11,197,1303120,683,PK,5,JOHNSON COUNTY ELEMENTARY SCHOOL,JOHNSON COUNTY,JOHNSON COUNTY,2160 W ELM ST,WRIGHTSVILLE,GA,31096,1243,33,Town: Remote,No,Yes,Yes,544,33.5,16.2,365,49
1.30E+11,201,1303120,683,9,12,JOHNSON COUNTY HIGH SCHOOL,JOHNSON COUNTY,JOHNSON COUNTY,150 TROJAN WAY,WRIGHTSVILLE,GA,31096,1423,41,Rural: Fringe,No,Yes,Yes,331,19.1,17.3,166,33
1.30E+11,101,1303120,683,6,8,JOHNSON COUNTY MIDDLE SCHOOL,JOHNSON COUNTY,JOHNSON COUNTY,150 TROJAN WAY,WRIGHTSVILLE,GA,31096,,41,Rural: Fringe,No,Yes,Yes,272,19,14.3,185,24
1.30E+11,102,1302190,657,PK,5,JOHNSON ELEMENTARY,FLOYD COUNTY,FLOYD COUNTY,1839 MORRISON CAMP GROUND RD,ROME,GA,30161,9125,41,Rural: Fringe,No,No,NA,583,34.1,17.1,216,46
1.30E+11,4062,1303870,706,PK,5,JOHNSON ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,3700 WOODLAWN AVE,COLUMBUS,GA,31904,7251,12,City: Midsize,No,Yes,Yes,356,25.9,13.7,353,0
1.30E+11,4752,1302610,669,9,12,JOHNSON HIGH SCHOOL,HALL COUNTY,HALL COUNTY,3305 POPLAR SPRINGS RD,GAINESVILLE,GA,30507,,41,Rural: Fringe,No,No,NA,1307,77.5,16.9,771,103
1.30E+11,101,1301020,625,9,12,JOHNSON HIGH SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,3012 SUNSET BLVD,SAVANNAH,GA,31404,4407,21,Suburb: Large,No,Yes,Yes,875,66.8,13.1,572,80
1.30E+11,3556,1304380,721,7,12,JOHNSON MAGNET,RICHMOND COUNTY,RICHMOND COUNTY,1324 LANEY WALKER BLVD,AUGUSTA,GA,30901,2726,12,City: Midsize,No,No,NA,565,35,16.1,547,0
1.30E+11,182,1301110,628,PK,5,JOHNSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,2031 E CHEROKEE DR,WOODSTOCK,GA,30188,1701,21,Suburb: Large,No,No,NA,560,32.4,17.3,190,36
1.30E+11,3059,1301740,644,PK,5,JOLLY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1070 OTELLO AVE,CLARKSTON,GA,30021,2727,21,Suburb: Large,No,Yes,Yes,828,49.3,16.8,742,43
1.30E+11,192,1303150,684,9,12,JONES COUNTY HIGH SCHOOL,JONES COUNTY,JONES COUNTY,339 RAILROAD ST,GRAY,GA,31032,609,41,Rural: Fringe,No,Yes,Yes,1564,99.6,15.7,554,101
1.30E+11,6001,1303150,684,NA,NA,JONES COUNTY PRE K,JONES COUNTY,JONES COUNTY,125 STEWART AVE,GRAY,GA,31032,,31,Town: Fringe,No,NA,NA,NA,9,NA,NA,NA
1.30E+11,2050,1300510,763,PK,3,JONES ELEMENTARY SCHOOL,BREMEN CITY,HARALSON COUNTY,504 LAUREL STREET,BREMEN,GA,30110,1539,31,Town: Fringe,No,Yes,No,732,48.4,15.1,196,25
1.30E+11,3062,1300420,611,PK,5,JONES ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,2350 ALANDALE DR,MACON,GA,31211,,13,City: Small,No,Yes,Yes,363,21.5,16.9,337,9
1.30E+11,4052,1301710,643,PK,4,JONES-WHEAT ELEMENTARY SCHOOL,DECATUR COUNTY,DECATUR COUNTY,1400 E BROUGHTON ST,BAINBRIDGE,GA,39817,,32,Town: Distant,No,Yes,Yes,507,27.3,18.6,504,0
1.30E+11,1056,1301230,631,9,12,JONESBORO HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,7728 MOUNT ZION BLVD,JONESBORO,GA,30236,2441,21,Suburb: Large,No,Yes,Yes,1319,69.1,19.1,1316,0
1.30E+11,106,1301230,631,6,8,JONESBORO MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1308 ARNOLD ST,JONESBORO,GA,30236,3558,21,Suburb: Large,No,Yes,Yes,853,53,16.1,850,0
1.30E+11,195,1302520,726,PK,5,JORDAN HILL ROAD ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,75 JORDAN HILL RD,GRIFFIN,GA,30223,6450,41,Rural: Fringe,No,Yes,Yes,470,30.7,15.3,342,38
1.30E+11,5062,1303870,706,9,12,JORDAN VOCATIONAL HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,3200 HOWARD AVE,COLUMBUS,GA,31904,7857,12,City: Midsize,No,Yes,Yes,717,66.7,10.7,714,0
1.30E+11,189,1303300,689,KG,5,JOSEPH MARTIN ELEMENTARY SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,1000 JOSEPH MARTIN RD,HINESVILLE,GA,31313,,13,City: Small,No,Yes,Yes,659,43.8,15,363,62
1.30E+11,3756,1304380,721,9,12,JOSEY HIGH SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1701 15TH ST,AUGUSTA,GA,30901,3931,12,City: Midsize,No,Yes,Yes,706,50.5,14,683,0
1.30E+11,112,1301170,629,PK,5,JUDIA JACKSON HARRIS ELEMENTARY,CLARKE COUNTY,CLARKE COUNTY,2300 DANIELSVILLE RD,ATHENS,GA,30601,,12,City: Midsize,Yes,Yes,Yes,562,46,12.2,543,11
1.30E+11,495,1302550,667,PK,5,KANOHEDA ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1025 HERRINGTON RD,LAWRENCEVILLE,GA,30044,7503,21,Suburb: Large,No,Yes,Yes,1088,82.3,13.2,889,105
1.30E+11,111,1303720,702,PK,5,KATHERINE B. SUTTON ELEMENTARY SCHOOL,MONROE COUNTY,MONROE COUNTY,1315 GA HIGHWAY 83 N,FORSYTH,GA,31029,,41,Rural: Fringe,No,Yes,Yes,436,34.3,12.7,262,52
1.30E+11,110,1304050,711,PK,5,KAY ROAD ELEMENTARY,PEACH COUNTY,PEACH COUNTY,800 KAY RD,BYRON,GA,31008,3568,41,Rural: Fringe,No,Yes,Yes,533,32.5,16.4,346,24
1.30E+11,196,1302130,656,KG,5,KEDRON ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,200 KEDRON DR,PEACHTREE CITY,GA,30269,3920,21,Suburb: Large,No,No,NA,567,39.3,14.4,76,26
1.30E+11,187,1301290,633,KG,5,KEHELEY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1985 KEMP RD,MARIETTA,GA,30066,1362,21,Suburb: Large,No,No,NA,474,35.4,13.4,88,17
1.30E+11,103,1301290,633,9,12,KELL HIGH SCHOOL,COBB COUNTY,COBB COUNTY,4770 LEE WATERS RD,MARIETTA,GA,30066,,21,Suburb: Large,No,No,NA,1538,82.7,18.6,395,86
1.30E+11,4059,1301740,644,PK,5,KELLEY LAKE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2590 KELLY LAKE RD,DECATUR,GA,30032,6427,21,Suburb: Large,No,Yes,Yes,351,27.5,12.8,346,0
1.30E+11,313,1302220,658,PK,5,KELLY MILL ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,1180 CHAMBLEE GAP RD,CUMMING,GA,30040,,21,Suburb: Large,No,No,NA,1210,66,18.3,94,17
1.30E+11,305,1301230,631,3,5,KEMP ELEM SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,10990 FOLSOM RD,HAMPTON,GA,30228,1520,21,Suburb: Large,No,Yes,Yes,689,36.2,19,686,0
1.30E+11,203,1301290,633,PK,5,KEMP ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,865 CORNER RD,POWDER SPRINGS,GA,30127,,21,Suburb: Large,No,No,NA,1012,62.6,16.2,151,27
1.30E+11,205,1301230,631,PK,2,KEMP PRIMARY,CLAYTON COUNTY,CLAYTON COUNTY,1090 MCDONOUGH RD,HAMPTON,GA,30228,,21,Suburb: Large,No,Yes,Yes,737,43.6,16.9,734,0
1.30E+11,1064,1303870,706,9,12,KENDRICK HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6015 GEORGETOWN DR,COLUMBUS,GA,31907,4611,12,City: Midsize,No,Yes,Yes,841,61.7,13.6,828,0
1.30E+11,197,1301230,631,6,8,KENDRICK MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,7971 KENDRICK ROAD,JONESBORO,GA,30238,,21,Suburb: Large,No,Yes,Yes,777,53.1,14.6,774,0
1.30E+11,189,1300290,607,PK,5,KENNEDY ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,200 MATTHEWS SCHOOL RD,WINDER,GA,30680,1567,41,Rural: Fringe,No,Yes,Yes,806,56,14.4,514,95
1.30E+11,107,1302520,726,6,8,KENNEDY ROAD MIDDLE SCHOOL,SPALDING COUNTY,SPALDING COUNTY,280 KENNEDY RD,GRIFFIN,GA,30223,,21,Suburb: Large,No,Yes,Yes,505,28.7,17.6,367,43
1.30E+11,304,1301290,633,KG,6,KENNESAW CHARTER SCHOOL,COBB COUNTY,COBB COUNTY,3010 COBB PKWY NW,KENNESAW,GA,30152,,21,Suburb: Large,Yes,No,NA,870,62,14,177,60
1.30E+11,404,1301290,633,PK,2,KENNESAW ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3155 JILES RD NW,KENNESAW,GA,30144,1103,21,Suburb: Large,No,No,NA,684,49.9,13.7,241,33
1.30E+11,101,1301290,633,9,12,KENNESAW MOUNTAIN HIGH SCHOOL,COBB COUNTY,COBB COUNTY,1898 KENNESAW DUE WEST RD NW,KENNESAW,GA,30152,,21,Suburb: Large,No,No,NA,2141,112.8,19,544,112
1.30E+11,2064,1303870,706,PK,5,KEY ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2520 BROADMOOR DR,COLUMBUS,GA,31903,3419,12,City: Midsize,No,Yes,Yes,350,23.3,15,347,0
1.30E+11,112,1300840,622,7,12,KIDSPEACE,CARROLL COUNTY,CARROLL COUNTY,101 KIDSPEACE DR,BOWDON,GA,30108,,42,Rural: Distant,No,Yes,Yes,60,7,8.6,57,0
1.30E+11,103,1301650,642,KG,5,KILOUGH ELEMENTARY SCHOOL,DAWSON COUNTY,DAWSON COUNTY,1063 KILOUGH CHURCH RD,DAWSONVILLE,GA,30534,,21,Suburb: Large,No,Yes,Yes,365,26.2,13.9,164,35
1.30E+11,173,1301230,631,PK,5,KILPATRICK ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,7534 TARA RD,JONESBORO,GA,30236,1967,21,Suburb: Large,No,Yes,Yes,644,37.7,17.1,641,0
1.30E+11,1064,1300120,761,PK,5,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3090 MCMURRAY DR SW,ATLANTA,GA,30311,4208,11,City: Large,No,Yes,Yes,461,33.7,13.7,458,0
1.30E+11,273,1301290,633,PK,5,KINCAID ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1410 KINCAID RD,MARIETTA,GA,30066,6434,21,Suburb: Large,No,No,NA,719,49.5,14.5,135,31
1.30E+11,197,1303270,688,PK,2,KINCHAFOONEE PRIMARY SCHOOL,LEE COUNTY,LEE COUNTY,295 LESLIE HWY,LEESBURG,GA,31763,4338,31,Town: Fringe,No,No,NA,946,54.4,17.4,362,60
1.30E+11,123,1300120,761,KG,6,KINDEZI,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1890 DETROIT AVE NW,ATLANTA,GA,30314,,11,City: Large,Yes,Yes,Yes,190,39.9,4.8,116,18
1.30E+11,1058,1300420,611,PK,5,KING - DANFORTH ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,1301 SHURLING DR,MACON,GA,31211,2137,13,City: Small,No,Yes,Yes,331,20.5,16.1,321,6
1.30E+11,373,1300120,761,6,8,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,545 HILL ST SE,ATLANTA,GA,30312,3043,11,City: Large,No,Yes,Yes,471,36,13.1,468,0
1.30E+11,2062,1301290,633,PK,5,KING SPRINGS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1041 REED RD SE,SMYRNA,GA,30082,4230,21,Suburb: Large,No,No,NA,833,48.3,17.2,263,36
1.30E+11,3550,1302880,676,PK,5,KINGS CHAPEL ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,460 ARENA RD,PERRY,GA,31069,9577,41,Rural: Fringe,No,Yes,Yes,510,33.5,15.2,184,48
1.30E+11,193,1300780,620,PK,5,KINGSLAND ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,900 W KING AVE,KINGSLAND,GA,31548,8438,41,Rural: Fringe,No,Yes,Yes,427,28,15.3,216,40
1.30E+11,5059,1301740,644,PK,5,KINGSLEY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2051 BRENDON DR,DUNWOODY,GA,30338,4501,21,Suburb: Large,Yes,No,NA,575,38.2,15.1,273,13
1.30E+11,296,1300330,608,PK,5,KINGSTON ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,240 HARDIN BRIDGE RD,KINGSTON,GA,30145,2600,41,Rural: Fringe,No,Yes,Yes,551,41,13.4,391,63
1.30E+11,212,1300120,761,9,11,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,98 ANDERSON AVENUE,ATLANTA,GA,30314,,11,City: Large,Yes,Yes,Yes,366,26.5,13.8,363,0
1.30E+11,204,1302280,660,5,8,KIPP SOUTH FULTON ACADEMY SCHOOL,FULTON COUNTY,FULTON COUNTY,1286 WASHINGTON AVE,ATLANTA,GA,30344,,21,Suburb: Large,Yes,Yes,Yes,330,20,16.5,183,46
1.30E+11,115,1300120,761,5,8,KIPP STRIVE ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1444 LUCILE AVE SW,ATLANTA,GA,30310,,11,City: Large,Yes,Yes,Yes,349,23.9,14.6,204,28
1.30E+11,213,1300120,761,KG,1,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1444 LUCILE AVE SW,ATLANTA,GA,30310,,11,City: Large,Yes,Yes,Yes,224,3,74.7,221,0
1.30E+11,122,1300120,761,5,8,KIPP VISION,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,660 MCWILLIAMS RD SE,ATLANTA,GA,30315,,11,City: Large,Yes,Yes,Yes,347,22.4,15.5,344,0
1.30E+11,214,1300120,761,KG,KG,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,660 MCWILLIAMS RD SE,ATLANTA,GA,30315,,11,City: Large,Yes,Yes,No,109,8.5,12.8,81,10
1.30E+11,215,1300120,761,NA,NA,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,NA,350 TEMPLE ST NW,ATLANTA,GA,30314,,NA,N,No,NA,NA,NA,NA,NA,NA,NA
1.30E+11,605,1300120,761,5,8,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,350 TEMPLE ST NW,ATLANTA,GA,30314,,11,City: Large,Yes,Yes,Yes,329,24,13.7,326,0
1.30E+11,288,1301740,644,4,6,KITTREDGE MAGNET SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1663 E NANCY CREEK DR NE,ATLANTA,GA,30319,3126,21,Suburb: Large,No,No,NA,423,28.5,14.8,20,11
1.30E+11,275,1302550,667,PK,5,KNIGHT ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,401 N RIVER DR SW,LILBURN,GA,30047,3099,21,Suburb: Large,No,Yes,Yes,749,47.6,15.7,446,72
1.30E+11,2060,1301740,644,PK,5,KNOLLWOOD ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3039 SANTA MONICA DR,DECATUR,GA,30032,3627,21,Suburb: Large,No,Yes,Yes,343,28.2,12.2,338,0
1.30E+11,197,1303540,696,PK,5,L. K. MOSS ELEMENTARY SCHOOL,MARION COUNTY,MARION COUNTY,1707 PINEVILLE RD,BUENA VISTA,GA,31803,,42,Rural: Distant,No,Yes,Yes,633,39.4,16.1,459,45
1.30E+11,6195,1304220,716,NA,NA,L.I.T.T.L.E. CHILDREN GROWING PREK,PULASKI COUNTY,PULASKI COUNTY,72 WARREN ST,HAWKINSVILLE,GA,31036,,32,Town: Distant,No,NA,NA,NA,5,NA,NA,NA
1.30E+11,6405,1301110,628,NA,NA,L.R.TIPPENS EDUCATIONAL CENTER,CHEROKEE COUNTY,CHEROKEE COUNTY,8 GLENWOOD ST,CANTON,GA,30114,,21,Suburb: Large,No,NA,NA,NA,10,NA,NA,NA
1.30E+11,3062,1301290,633,PK,5,LABELLE ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,230 CRESSON DR SW,MARIETTA,GA,30060,5536,21,Suburb: Large,No,Yes,Yes,565,46,12.3,511,24
1.31E+11,198,1305370,746,9,12,LAFAYETTE HIGH SCHOOL,WALKER COUNTY,WALKER COUNTY,5178 ROUND POND RD,LA FAYETTE,GA,30728,,41,Rural: Fringe,No,No,NA,1239,73.4,16.9,621,158
1.31E+11,180,1305370,746,6,8,LAFAYETTE MIDDLE SCHOOL,WALKER COUNTY,WALKER COUNTY,419 ROADRUNNER BLVD,LA FAYETTE,GA,30728,2161,31,Town: Fringe,No,Yes,Yes,692,51.8,13.4,396,91
1.30E+11,1052,1300001,741,9,12,LAGRANGE HIGH SCHOOL,TROUP COUNTY,TROUP COUNTY,516 N GREENWOOD ST,LAGRANGE,GA,30240,14,32,Town: Distant,No,No,NA,1328,73.5,18.1,587,64
1.30E+11,4056,1301230,631,PK,5,LAKE CITY ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5354 PHILLIPS DR,LAKE CITY,GA,30260,3722,21,Suburb: Large,No,Yes,Yes,565,33.6,16.8,562,0
1.30E+11,909,1302280,660,PK,5,LAKE FOREST ELEMENTARY,FULTON COUNTY,FULTON COUNTY,5920 SANDY SPRINGS CIR NE,ATLANTA,GA,30328,,13,City: Small,No,Yes,Yes,935,74.5,12.6,922,1
1.30E+11,300,1304380,721,PK,5,LAKE FOREST HILLS ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3140 LAKE FOREST DR,AUGUSTA,GA,30909,,12,City: Midsize,No,No,NA,599,41,14.6,580,0
1.30E+11,208,1302880,676,3,5,LAKE JOY ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,985 LAKE JOY RD,WARNER ROBINS,GA,31088,,13,City: Small,No,No,NA,572,33,17.3,134,43
1.30E+11,103,1302880,676,PK,2,LAKE JOY PRIMARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,995 LAKE JOY RD,WARNER ROBINS,GA,31088,,13,City: Small,No,No,NA,641,41,15.6,160,33
1.30E+11,109,1302490,666,PK,8,LAKE OCONEE CHARTER,GREENE COUNTY,GREENE COUNTY,PMB 150 6326 LAKE OCONEE PARKW,GREENSBORO,GA,30642,,42,Rural: Distant,Yes,No,NA,411,29.5,13.9,405,0
1.30E+11,4050,1303390,692,PK,5,LAKE PARK ELEMENTARY SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,604 W MARION AVE,LAKE PARK,GA,31636,869,31,Town: Fringe,No,Yes,Yes,711,46,15.5,377,59
1.30E+11,4054,1301830,647,PK,5,LAKE PARK ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,605 MEADOWLARK DR,ALBANY,GA,31707,3121,13,City: Small,No,No,NA,564,29.1,19.4,561,0
1.30E+11,295,1301230,631,PK,5,LAKE RIDGE ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,7900 LAKE RIDGE CIR,RIVERDALE,GA,30296,3373,21,Suburb: Large,No,Yes,Yes,726,43.6,16.7,723,0
1.30E+11,190,1302280,660,PK,5,LAKE WINDWARD ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,11770 E FOX CT,ALPHARETTA,GA,30005,7800,13,City: Small,No,No,NA,757,56.5,13.4,52,15
1.30E+11,407,1300420,611,2,12,LAKEBRIDGE BEHAVIORAL HEALTH SYSTEM,BIBB COUNTY,BIBB COUNTY,3500 RIVERSIDE DR,MACON,GA,31210,,13,City: Small,No,Yes,Yes,33,5,6.6,22,0
1.30E+11,189,1301410,636,9,12,LAKESIDE HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,533 BLUE RIDGE DR,EVANS,GA,30809,3605,21,Suburb: Large,No,No,NA,1598,85.1,18.8,268,91
1.30E+11,3060,1301740,644,9,12,LAKESIDE HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3801 BRIARCLIFF RD NE,ATLANTA,GA,30345,3856,21,Suburb: Large,No,No,NA,1979,112,17.7,703,74
1.30E+11,290,1301410,636,6,8,LAKESIDE MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,527 BLUE RIDGE DR,EVANS,GA,30809,3654,21,Suburb: Large,No,Yes,Yes,695,39.8,17.5,269,77
1.30E+11,216,1302220,658,6,8,LAKESIDE MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,2565 ECHOLS RD,CUMMING,GA,30041,,21,Suburb: Large,No,No,NA,1050,57,18.4,103,21
1.30E+11,2552,1300930,623,6,8,LAKEVIEW MIDDLE SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,416 CROSS ST,ROSSVILLE,GA,30741,3053,21,Suburb: Large,No,Yes,Yes,720,54.1,13.3,408,79
1.30E+11,1052,1300930,623,9,12,LAKEVIEW-FORT OGLETHORPE HIGH SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,1850 BATTLEFIELD PKWY,FORT OGLETHORPE,GA,30742,3947,21,Suburb: Large,No,No,NA,950,61,15.6,439,104
1.30E+11,116,1304380,721,PK,5,LAMAR - MILLEDGE ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,510 EVE ST,AUGUSTA,GA,30904,2301,12,City: Midsize,No,Yes,Yes,468,27,17.3,453,0
1.30E+11,175,1303210,685,9,12,LAMAR COUNTY COMPREHENSIVE HIGH SCHOOL,LAMAR COUNTY,LAMAR COUNTY,1 TROJAN WAY,BARNESVILLE,GA,30204,1544,32,Town: Distant,No,Yes,Yes,713,50.7,14.1,392,78
1.30E+11,105,1303210,685,3,5,LAMAR COUNTY ELEMENTARY SCHOOL,LAMAR COUNTY,LAMAR COUNTY,228 ROBERTA DR,BARNESVILLE,GA,30204,,41,Rural: Fringe,No,Yes,Yes,574,34.2,16.8,380,56
1.30E+11,199,1303210,685,6,8,LAMAR COUNTY MIDDLE SCHOOL,LAMAR COUNTY,LAMAR COUNTY,100 BURNETTE RD,BARNESVILLE,GA,30204,,32,Town: Distant,No,Yes,Yes,608,36,16.9,372,46
1.30E+11,205,1303210,685,PK,2,LAMAR COUNTY PRIMARY SCHOOL,LAMAR COUNTY,LAMAR COUNTY,154 BURNETTE RD,BARNESVILLE,GA,30204,3401,32,Town: Distant,No,Yes,Yes,726,46.5,15.6,443,85
1.30E+11,199,1301830,647,KG,5,LAMAR REESE SCHOOL OF THE ARTS,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1215 LILY POND RD,ALBANY,GA,31701,,41,Rural: Fringe,No,Yes,Yes,544,34,16,541,0
1.30E+11,214,1302220,658,9,12,LAMBERT HIGH SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,805 NICHOLS RD,SUWANEE,GA,30024,,21,Suburb: Large,No,No,NA,2585,133.2,19.4,101,20
1.30E+11,1305,1300420,611,PK,5,LANE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,990 NEWPORT RD,MACON,GA,31210,3344,13,City: Small,No,Yes,Yes,518,29.1,17.8,437,24
1.30E+11,5566,1304380,721,9,12,LANEY HIGH SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1339 LANEY WALKER BLVD,AUGUSTA,GA,30901,2764,12,City: Midsize,No,Yes,Yes,672,43,15.6,650,0
1.30E+11,1058,1304380,721,6,8,LANGFORD MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3019 WALTON WAY EXT,AUGUSTA,GA,30909,3470,12,City: Midsize,No,Yes,Yes,869,49,17.7,841,0
1.30E+11,199,1300630,616,PK,5,LANGSTON CHAPEL ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,150 LANGSTON CHAPEL RD,STATESBORO,GA,30458,,41,Rural: Fringe,No,Yes,Yes,758,46.6,16.3,632,39
1.30E+11,299,1300630,616,6,8,LANGSTON CHAPEL MIDDLE SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,156 LANGSTON CHAPEL RD,STATESBORO,GA,30458,,41,Rural: Fringe,No,Yes,Yes,662,40.1,16.5,468,49
1.30E+11,1110,1302280,660,9,12,LANGSTON HUGHES HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,7501 HALL RD,FAIRBURN,GA,30213,,41,Rural: Fringe,No,Yes,Yes,1808,101.7,17.8,1214,165
1.30E+11,117,1302880,676,NA,NA,LANGSTON ROAD ELEMENTARY SCHOOL,HOUSTON COUNTY,NA,315 LANGSTON RD,PERRY,GA,31069,,NA,N,No,NA,NA,NA,NA,NA,NA,NA
1.30E+11,105,1302610,669,6,12,LANIER CAREER ACADEMY,HALL COUNTY,HALL COUNTY,2723 TUMBLING CREEK RD,GAINESVILLE,GA,30504,,13,City: Small,No,No,NA,343,27.6,12.4,217,20
