,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,suspRt,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bullyRt,bully,disCond,gngRelRt,gngRel,hom,sexOffnsRt,sexRelated,drugAlcRt,drugAlc,weapons,thftRbry,violRt,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,2012ccrpi,2013ccrpi,2014ccrpi
1017,2015,648,Douglas County,3052,Lithia Springs Elementary School,E,83.8,6946 Florence Dr,Lithia Springs,Douglas County,GA,30122,21,Yes,No,627,0,0,0,0,0,0,0,12,0,8,0.019138756,0,0,6,0,0,0,0.001594896,1,0,0,0,0,0,0,0.011164274,13.6,5542.19,124414591.5,426,51,0.187835425,56.5,37.8,5.7,37,1,0,30,42,3,24,0,14.6,25,0,3.9,74.9,67.4,65
1018,2015,648,Douglas County,3550,Chapel Hill Middle School,M,86.2,3989 Chapel Hill Rd,Douglasville,Douglas County,GA,30135,21,No,No,1212,0,493,755,110,0.71369637,9,8,133,0,12,1.244224422,0.011551155,14,10,0,0,0,0.01320132,16,0.000825083,1,4,15,0.028052805,34,0.077557756,19,4496.9,124414591.5,394,88,0.140781105,62.5,32,5.5,18,2,0,59,8,4,28,0,7.5,0.4,1.2,32.6,84.8,89.7,87.1
1019,2015,648,Douglas County,4050,Douglas County High School,H,81.6,8705 Campbellton St,Douglasville,Douglas County,GA,30134,21,No,No,2041,0,437,796,521,0.645271926,22,2,13,0,69,0.877511024,0.00244978,5,18,0.000489956,1,0,0.001469868,3,0.003919647,8,4,10,0.034296913,70,0.058304753,18.9,4447.62,124414591.5,982,163,0.145135567,49.3,34.6,16.1,27,3,0,62,9,4,22,0,9.6,0.7,2.3,28.4,73.2,76.4,68.9
1020,2015,648,Douglas County,4052,Mount Carmel Elementary School,E,74.7,2356 Fairburn Rd,Douglasville,Douglas County,GA,30135,21,No,No,568,0,0,0,20,0.035211268,0,8,20,0,89,0.084507042,0,0,89,0,0,0,0,0,0,0,1,1,0.017605634,10,0.177816901,15.8,5544.61,124414591.5,282,55,0.181818187,65.1,32,2.8,33,1,0,60,14,5,20,0,11.3,8.5,0,8.7,67.6,82.4,75.3
1021,2015,648,Douglas County,5050,Stewart Middle School,M,64.4,8138 Malone St,Douglasville,Douglas County,GA,30134,21,Yes,No,650,0,0,451,101,0.849230769,5,6,28,0,26,0.909230769,0.003076923,2,140,0,0,0,0.035384615,23,0,0,2,6,0.12,78,0.386153846,16.6,5136.99,124414591.5,441,49,0.232142851,53.1,40,6.9,52,0,0,79,13,2,6,0,14.8,3.7,0.7,10.7,61.2,67.7,62.4
1022,2015,648,Douglas County,5052,Annette Winn Elementary School,E,74.5,3536 Veterans Memorial Hwy,Lithia Springs,Douglas County,GA,30122,21,Yes,No,525,0,0,2,52,0.102857143,3,47,38,0,11,0.27047619,0,0,0,0,0,0,0,0,0,0,0,0,0.003809524,2,0.003809524,14.8,5338.15,124414591.5,350,32,0.288018435,49.5,39.8,10.7,44,1,0,55,28,5,12,0,9.9,20.3,0,5,72.4,83,76.9
1023,2015,649,Early County,194,Early County Elementary School,E,76.8,283 Martin Luther King Jr Blvd,Blakely,Early County,GA,39823,32,Yes,No,1023,60,4,261,23,0.277614858,12,0,0,0,0,0.351906158,0.010752688,11,2,0,0,0,0,0,0.000977517,1,1,0,0.045943304,47,0.060606061,12.7,5696.74,12129937.44,1006,0,0.100753292,53.4,37.9,8.7,59,1,0,69,2,2,26,0,17.4,0,0.4,7.2,68.5,60,72
1024,2015,649,Early County,197,Early County Middle School,M,67.1,12053 Columbia St,Blakely,Early County,GA,39823,32,Yes,No,512,3,0,130,85,0.419921875,14,0,0,0,0,0.453125,0.001953125,1,241,0,0,0,0,0,0,0,1,0,0.005859375,3,0.48046875,12.6,6273.44,12129937.44,474,0,0.084886126,61.1,30.9,8,52,1,0,66,2,1,29,0,18.3,0,2.3,13.2,71.5,85.8,71.9
1025,2015,649,Early County,2050,Early County High School,H,63.7,12020 Columbia St,Blakely,Early County,GA,39823,32,Yes,No,673,20,0,144,151,0.43833581,42,0,0,0,0,0.530460624,0.001485884,1,7,0,0,0,0,0,0.026745914,18,1,4,0.040118871,27,0.086181278,14.3,5501.36,12129937.44,633,0,0.102362208,51.4,35.8,12.8,49,0,0,64,4,1,31,0,13.1,0,2.5,13.4,69.7,69.2,64
1026,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,80,95
1027,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,80,85.1
1028,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,74.2,95
1029,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,74.2,85.1
1030,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,80,95
1031,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,80,85.1
1032,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,74.2,95
1033,2015,650,Echols County,112,Echols County Elementary/Middle School,E,77.5,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,74.2,85.1
1034,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,80,95
1035,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,80,85.1
1036,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,74.2,95
1037,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,82.1,74.2,85.1
1038,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,80,95
1039,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,80,85.1
1040,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,74.2,95
1041,2015,650,Echols County,112,Echols County Elementary/Middle School,M,84.2,229 Us Highway 129 S,Statenville,Echols County,GA,31648,42,Yes,No,621,0,0,58,7,0.104669887,0,0,4,0,105,0.111111111,0,0,75,0,0,0,0,0,0.001610306,1,0,0,0.022544283,14,0.144927536,14.1,5570.33,4324957.88,550,0,0.23140496,61.7,33.5,4.8,45,0,1,3,47,1,47,18,7,22.3,0,6.4,58.6,74.2,85.1
1042,2015,651,Effingham County,103,Springfield Elementary School,E,72.4,300 Old Dixie Hwy S,Springfield,Effingham County,GA,31329,32,Yes,No,657,0,0,0,26,0.03957382,0,4,23,0,118,0.080669711,0,0,55,0,0,0,0,0,0,0,2,4,0,0,0.092846271,13.6,5741.54,58923944.92,342,56,0.192023635,47.2,48.2,4.6,31,0,0,27,4,4,64,0,17,0.3,0,8,78.2,93.3,83.9
1043,2015,651,Effingham County,105,Marlow Elementary School,E,83.8,5160 Ga Highway 17 S,Guyton,Effingham County,GA,31312,41,No,No,734,1,0,0,0,0,0,3,2,0,169,0.008174387,0,0,155,0,0,0,0,0,0,0,0,7,0,0,0.220708447,15.8,0,58923944.92,251,71,0.124156542,47.4,46.3,6.3,16,1,0,4,5,4,86,0,16.4,1,0,7.4,88.4,90.9,87.3
1044,2015,651,Effingham County,107,Blandford Elementary School,E,79.9,4650 Mccall Rd,Rincon,Effingham County,GA,31326,41,Yes,No,766,0,0,0,5,0.006527415,0,0,1,0,60,0.007832898,0,0,58,0,0,0,0,0,0,0,0,0,0.010443864,8,0.08616188,15.5,5704.15,58923944.92,302,83,0.18302387,53,42.4,4.6,18,1,0,17,11,7,64,0,19.6,2.6,0,8.2,89.9,87.8,86.7
1045,2015,651,Effingham County,186,South Effingham Elementary School,E,82.4,767 Kolic Helmey Rd,Guyton,Effingham County,GA,31312,41,No,No,771,0,0,0,5,0.006485084,0,9,2,0,5,0.02075227,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0.012970169,16.7,5112.01,58923944.92,164,47,0.110539846,55.6,42.4,1.9,12,2,0,9,7,5,77,0,16.5,2.4,0,8.6,87.1,89.4,89.7
1046,2015,651,Effingham County,190,Guyton Elementary School,E,76.1,719 Central Blvd,Guyton,Effingham County,GA,31312,41,Yes,No,722,0,0,0,26,0.03601108,0,1,19,0,75,0.063711911,0.002770083,2,17,0,0,0,0.005540166,4,0,0,1,4,0.059556787,43,0.09833795,12.9,6229.01,58923944.92,335,95,0.138655469,51.5,43.6,4.8,26,0,0,17,4,6,73,0,27.8,0.5,0,8.5,78.1,87.4,81.5
1047,2015,651,Effingham County,196,Sand Hill Elementary School,E,72.8,199 Stagecoach Ave,Guyton,Effingham County,GA,31312,41,Yes,No,611,0,0,0,11,0.018003273,0,1,9,0,16,0.034369885,0,0,11,0,0,0,0,0,0,0,0,0,0.001636661,1,0.019639935,14,6619.89,58923944.92,285,49,0.23244147,51.4,43.5,5.1,29,0,0,7,4,3,86,0,20.2,0.7,0,6.6,76.9,82.8,76.9
1048,2015,651,Effingham County,197,South Effingham High School,H,82.8,1220 Noel C Conaway Rd,Guyton,Effingham County,GA,31312,41,No,No,1616,0,0,630,151,0.483292079,6,0,62,0,37,0.525371287,0.003712871,6,41,0,0,0,0.006188119,10,0.036509901,59,3,5,0.025990099,42,0.102722772,19.7,4274.41,58923944.92,296,89,0.116370812,39.7,46.1,14.2,10,1,0,9,4,3,83,0,9.9,0.3,2.9,13.1,82.2,79.7,81.4
1049,2015,651,Effingham County,203,Ebenezer Middle School,M,86.8,1100 Ebenezer Rd,Rincon,Effingham County,GA,31326,41,No,No,856,0,0,389,77,0.544392523,2,6,72,0,23,0.637850467,0.004672897,4,118,0.001168224,1,0,0.001168224,1,0.00817757,7,1,0,0.036214953,31,0.190420561,16,4958.74,58923944.92,223,81,0.112090677,51.9,41.6,6.5,18,1,0,18,7,4,70,0,14,0.8,0.5,16.9,92,92.9,86.6
1050,2015,651,Effingham County,290,Effingham County Middle School,M,69.9,1659 Ga Highway 119 S,Guyton,Effingham County,GA,31312,41,Yes,No,877,0,0,421,92,0.584948689,8,0,25,0,209,0.622576967,0.005701254,5,438,0,0,0,0.014823261,13,0.01368301,12,1,4,0.029646522,26,0.568985177,15.1,4728.87,58923944.92,356,87,0.143209875,48.6,46,5.5,30,0,0,25,3,4,67,0,15,0,0.7,13.8,74.2,81,80.7
1051,2015,651,Effingham County,296,Ebenezer Elementary School,E,78,1198 Ebenezer Rd,Rincon,Effingham County,GA,31326,41,No,No,666,0,0,0,5,0.007507508,0,0,7,0,2,0.018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,5820.63,58923944.92,206,47,0.130372494,48.6,47.3,4.1,19,0,0,11,5,4,80,0,23.8,0.8,0,9.1,84.5,85,84.7
1052,2015,651,Effingham County,297,South Effingham Middle School,M,80.3,1200 Noel C Conaway Rd,Guyton,Effingham County,GA,31312,41,No,No,1032,0,0,389,59,0.434108527,0,3,10,0,39,0.446705426,0.001937984,2,16,0,0,0,0,0,0.015503876,16,2,0,0.039728682,41,0.074612403,17,4714.6,58923944.92,257,73,0.092857145,48,46.1,5.9,13,1,0,6,5,3,86,0,13.9,0.1,0,14.6,82.9,85.1,84
1053,2015,651,Effingham County,390,Effingham County High School,H,84.9,1589 Ga Highway 119 S,Springfield,Effingham County,GA,31329,41,No,No,1939,0,0,1167,429,0.823104693,25,0,91,1,44,0.883445075,0,0,28,0,0,0,0.00051573,1,0.024239299,47,1,4,0.02062919,40,0.062403301,19.9,4504.84,58923944.92,552,139,0.103711791,38.3,48.2,13.6,18,1,0,22,5,5,67,0,12.7,0.3,3.8,11.7,79.6,70.7,80.6
1054,2015,651,Effingham County,4050,Rincon Elementary School,E,87.3,501 Richland Ave,Rincon,Effingham County,GA,31326,31,Yes,No,715,0,0,0,10,0.013986014,0,0,15,0,172,0.034965035,0,0,164,0,0,0,0,0,0,0,0,1,0.006993007,5,0.237762238,13.1,5497.68,58923944.92,235,59,0.176470593,54,42.9,3.1,26,1,0,23,9,5,61,0,19.8,2,0,5.9,89.4,90,92.1
1055,2015,652,Elbert County,176,Elbert County High School,H,71.2,600 Abernathy Cir,Elberton,Elbert County,GA,30635,32,Yes,No,846,0,2,486,74,0.661938534,0,0,0,0,50,0.6643026,0,0,1,0,0,0,0,0,0.048463357,41,2,2,0.033096927,28,0.087470449,13.9,5769.2,15213384.95,445,65,0.113375798,42.8,38.2,19,31,1,0,36,7,1,55,0,8.3,0.8,0.9,11.2,68.1,69.8,67.4
1056,2015,653,Emanuel County,100,Twin City Elementary School,E,83.3,P.O. Drawer 280,Twin City,Emanuel County,GA,30471,42,Yes,No,614,18,0,3,4,0.011400651,0,0,3,0,3,0.045602606,0,0,10,0,0,0,0,0,0,0,1,0,0.011400651,7,0.029315961,19.4,4321.37,19976481.03,373,68,0.110410094,37.1,47.1,15.8,40,0,0,28,3,4,64,0,8.6,1.1,0,2.8,78.3,87.2,74.2
1057,2015,653,Emanuel County,189,Swainsboro High School,H,75.7,689 S Main St,Swainsboro,Emanuel County,GA,30401,33,Yes,No,781,0,0,325,159,0.61971831,4,0,52,1,22,0.692701665,0.007682458,6,130,0,0,0,0.010243278,8,0.011523688,9,1,3,0.052496799,41,0.253521127,13.3,5273.37,19976481.03,519,62,0.129120886,47.5,35.9,16.6,44,1,0,50,5,1,43,0,14.4,0.7,3,4.8,54.4,66.8,61.3
1058,2015,653,Emanuel County,192,Swainsboro Middle School,M,60.3,200 Tiger Trl,Swainsboro,Emanuel County,GA,30401,33,Yes,No,723,0,0,549,194,1.027662517,0,0,91,1,71,1.154910097,0.033195021,24,307,0,0,0,0.01659751,12,0.005532503,4,4,12,0.147994467,107,0.650069156,13.7,4748.44,19976481.03,469,44,0.151285931,49.8,36.8,13.4,56,1,0,46,8,2,44,0,14,0.3,1.7,6.8,70.4,64.4,67.9
1059,2015,653,Emanuel County,198,Swainsboro Elementary School,E,67.7,258 Tiger Trl,Swainsboro,Emanuel County,GA,30401,33,Yes,No,762,0,0,172,58,0.30183727,0,0,56,0,103,0.375328084,0.011811024,9,226,0,0,0,0.007874016,6,0.001312336,1,2,6,0.167979003,128,0.496062992,15.8,4262.7,19976481.03,486,51,0.129395217,45,42.4,12.6,59,1,0,45,9,3,42,0,14,2.4,0.3,7.3,65.1,68.7,52.7
1060,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,68.9,72.7
1061,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,68.9,70
1062,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,67.6,72.7
1063,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,67.6,70
1064,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,68.9,72.7
1065,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,68.9,70
1066,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,67.6,72.7
1067,2015,653,Emanuel County,2050,Emanuel County Institute,M,64.8,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,67.6,70
1068,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,68.9,72.7
1069,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,68.9,70
1070,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,67.6,72.7
1071,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,72.7,67.6,70
1072,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,68.9,72.7
1073,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,68.9,70
1074,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,67.6,72.7
1075,2015,653,Emanuel County,2050,Emanuel County Institute,H,76.7,P.O. Box 218,Twin City,Emanuel County,GA,30471,42,Yes,No,625,0,0,102,32,0.2144,5,0,7,1,2,0.2352,0.0016,1,2,0,0,0,0.0032,2,0.008,5,0,2,0.0192,12,0.0384,13.8,5626.12,19976481.03,334,55,0.113752119,30.9,45,24.2,35,0,0,35,3,2,60,0,11,0,2,4.2,74.6,67.6,70
1076,2015,654,Evans County,196,Claxton Elementary School,E,66.2,6463 Us Highway 301,Claxton,Evans County,GA,30417,41,Yes,No,993,29,0,59,30,0.089627392,0,0,0,0,4,0.118831823,0,0,64,0,0,0,0.002014099,2,0.001007049,1,1,1,0.011077543,11,0.080563948,14.8,5268.5,8311889.9,1076,0,0.132325143,48.5,42.2,9.3,54,0,0,34,25,2,38,2,10.2,15.7,0,6.6,64.1,64.1,67.5
1077,2015,654,Evans County,2050,Claxton High School,H,60.4,102 N Clark St,Claxton,Evans County,GA,30417,32,Yes,No,447,6,12,78,55,0.29753915,0,0,0,1,0,0.340044743,0.002237136,1,27,0,0,0,0.008948546,4,0.022371365,10,0,0,0.062639821,28,0.156599553,15,4417,8311889.9,365,0,0.138424814,49.9,34.9,15.2,37,0,0,34,17,2,47,1,9.3,2.9,7.4,8.6,66.9,60.8,60.1
1078,2015,654,Evans County,3050,Claxton Middle School,M,73.6,600 Hendrix Street,Claxton,Evans County,GA,30417,32,Yes,No,449,0,11,40,26,0.146993318,5,0,0,0,6,0.182628062,0,0,3,0,0,0,0,0,0.022271715,10,0,5,0.077951002,35,0.118040089,14.6,4402.63,8311889.9,413,0,0.147971362,47,39.9,13.1,45,1,0,35,24,2,38,1,12.6,6.2,1,14.3,78.8,87.5,80.1
